"Commodity-wise, Market-wise Daily Report on : 26/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Haridwar Union,1.2,Tonnes,NR,Other,650,1100,850,Rs/Quintal
Manglaur,3.8,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Roorkee,2,Tonnes,NR,Other,600,1100,800,Rs/Quintal
West Bengal,,,,,,,,
Baruipur(Canning),1.1,Tonnes,NR,Other,5700,5900,5800,Rs/Quintal
Jack Fruit,,,,,,,,
Uttar Pradesh,,,,,,,,
Faizabad,3.5,Tonnes,NR,Jack Fruit,1725,1900,1800,Rs/Quintal
Firozabad,0.8,Tonnes,NR,Jack Fruit,1400,1600,1500,Rs/Quintal
Unnao,0.5,Tonnes,NR,Jack Fruit,2400,2500,2450,Rs/Quintal
Karbuja(Musk Melon),,,,,,,,
Maharashtra,,,,,,,,
Aurangabad,9,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Kinnow,,,,,,,,
Haryana,,,,,,,,
Asandh,1.8,Tonnes,NR,Other,2100,2300,2250,Rs/Quintal
Ballabhgarh,16,Tonnes,NR,Kinnow,1200,1600,1500,Rs/Quintal
Barwala(Hisar),20,Tonnes,NR,Kinnow,1500,1600,1600,Rs/Quintal
Faridabad,13,Tonnes,NR,Kinnow,800,1000,900,Rs/Quintal
Ganaur,0.5,Tonnes,NR,Kinnow,1500,2000,1800,Rs/Quintal
kalanwali,1.4,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Ladwa,3.2,Tonnes,NR,Kinnow,1800,2000,1800,Rs/Quintal
Mohindergarh,4.8,Tonnes,NR,Kinnow,1200,1500,1300,Rs/Quintal
Naraingarh,2.37,Tonnes,NR,Kinnow,800,1300,1200,Rs/Quintal
Narnaul,25,Tonnes,NR,Other,1500,1800,1800,Rs/Quintal
Radaur,8,Tonnes,NR,Other,1400,1700,1600,Rs/Quintal
Ratia,2,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Shahabad,9.3,Tonnes,NR,Kinnow,1500,1600,1500,Rs/Quintal
Shahzadpur,6.9,Tonnes,NR,Other,1300,1500,1500,Rs/Quintal
Uklana,1.4,Tonnes,NR,Kinnow,900,1200,1100,Rs/Quintal
Yamuna Nagar,7,Tonnes,NR,Other,1600,2200,1800,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra(Jassour),3,Tonnes,NR,Other,1200,1500,1350,Rs/Quintal
Kullu,0.5,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Solan(Nalagarh),0.8,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Kathua,4.5,Tonnes,NR,Kinnow,1500,2500,2000,Rs/Quintal
Reasi,0.5,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Punjab,,,,,,,,
Adampur,0.2,Tonnes,NR,Other,1500,1800,1800,Rs/Quintal
Ajnala,0.65,Tonnes,NR,Kinnow,1300,1400,1300,Rs/Quintal
Amritsar(Amritsar Mewa Mandi),40,Tonnes,NR,Kinnow,600,1200,1000,Rs/Quintal
Balachaur,1,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Banga,45,Tonnes,NR,Other,1460,2045,1700,Rs/Quintal
Barnala,5.6,Tonnes,NR,Kinnow,1200,1600,1400,Rs/Quintal
Bhawanigarh,1.1,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Budalada,1,Tonnes,NR,Kinnow,1400,1800,1600,Rs/Quintal
Chamkaur Sahib,1.9,Tonnes,NR,Other,1600,1630,1620,Rs/Quintal
Dasuya,2,Tonnes,NR,Other,1500,2000,2000,Rs/Quintal
,,,NR,Other,1000,1200,1200,Rs/Quintal
,,,NR,Other,500,700,700,Rs/Quintal
Dhuri,0.2,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Gurdaspur,6.5,Tonnes,NR,Other,2000,2800,2500,Rs/Quintal
Jagraon,1,Tonnes,NR,Other,1200,1500,1400,Rs/Quintal
Jalandhar City(Jalandhar),116.8,Tonnes,NR,Other,600,1500,1000,Rs/Quintal
Khanna,21.8,Tonnes,NR,Other,800,1800,1450,Rs/Quintal
Kharar,1.1,Tonnes,NR,Kinnow,1400,1800,1600,Rs/Quintal
Kurali,1,Tonnes,NR,Other,1600,1700,1650,Rs/Quintal
Malout,3.5,Tonnes,NR,Kinnow,1200,1500,1300,Rs/Quintal
Mansa,5,Tonnes,NR,Kinnow,1300,1800,1600,Rs/Quintal
Moga,12.3,Tonnes,NR,Kinnow,800,1600,1200,Rs/Quintal
Morinda,0.8,Tonnes,NR,Kinnow,1500,1600,1500,Rs/Quintal
Mukerian,0.5,Tonnes,NR,Kinnow,1500,2400,2000,Rs/Quintal
Mukerian(Talwara),0.1,Tonnes,NR,Kinnow,1500,2200,2000,Rs/Quintal
Muktsar,3,Tonnes,NR,Kinnow,1500,1800,1600,Rs/Quintal
,,,NR,Kinnow,1000,1500,1200,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.8,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Patiala,11.2,Tonnes,NR,Kinnow,500,1500,1000,Rs/Quintal
Patti,2,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Phagwara,20.6,Tonnes,NR,Other,852,1837,1345,Rs/Quintal
Raikot,2,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Rajpura,3,Tonnes,NR,Kinnow,1000,1400,1200,Rs/Quintal
Raman,1.4,Tonnes,NR,Other,1400,1600,1550,Rs/Quintal
Ropar,6.5,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Sangrur,10,Tonnes,NR,Kinnow,1100,1300,1200,Rs/Quintal
,,,NR,Kinnow,700,800,800,Rs/Quintal
Sirhind,3,Tonnes,NR,Other,1000,1800,1400,Rs/Quintal
Sunam,1.5,Tonnes,NR,Other,800,1500,1200,Rs/Quintal
Tarantaran,15,Tonnes,NR,Other,1400,1600,1500,Rs/Quintal
Zira,0.9,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),2.8,Tonnes,NR,Other,900,2000,1600,Rs/Quintal
Sriganganagar(F&V),15,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Uttar Pradesh,,,,,,,,
Faizabad,1.6,Tonnes,NR,Kinnow,1950,2150,2000,Rs/Quintal
Kadhle,0.8,Tonnes,NR,Kinnow,700,720,710,Rs/Quintal
Uttrakhand,,,,,,,,
Dehradoon,17.4,Tonnes,NR,Other,600,900,700,Rs/Quintal
Roorkee,2.5,Tonnes,NR,Other,200,500,300,Rs/Quintal
Lime,,,,,,,,
Maharashtra,,,,,,,,
Aurangabad,1,Tonnes,NR,Other,2800,3000,2900,Rs/Quintal
Nasik,1,Tonnes,NR,Other,700,2200,2000,Rs/Quintal
Osmanabad,NR,Tonnes,NR,Other,1500,3000,2250,Rs/Quintal
Shrirampur,NR,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Punjab,,,,,,,,
Sangrur,0.2,Tonnes,NR,Other,2500,2500,2500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),2,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Sriganganagar(F&V),1,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Mango,,,,,,,,
Gujarat,,,,,,,,
Vadodara(Sayajipura),0.3,Tonnes,NR,Other,9000,10000,9550,Rs/Quintal
Kerala,,,,,,,,
Harippad,0.5,Tonnes,NR,Other,4000,5000,5000,Rs/Quintal
Kattappana,2.1,Tonnes,NR,Other,4600,5000,5000,Rs/Quintal
Mousambi(Sweet Lime),,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),3.78,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Goa,,,,,,,,
Mapusa,0.2,Tonnes,NR,Mousambi,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),0.36,Tonnes,NR,Mousambi,5000,6000,5500,Rs/Quintal
Haryana,,,,,,,,
Ballabhgarh,0.3,Tonnes,NR,Mousambi,2800,3100,3000,Rs/Quintal
Barwala(Hisar),3,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Gurgaon,74,Tonnes,NR,Other,1800,3500,2650,Rs/Quintal
Mohindergarh,0.4,Tonnes,NR,Mousambi,2000,2000,2000,Rs/Quintal
Naraingarh,0.3,Tonnes,NR,Mousambi,3800,3800,3800,Rs/Quintal
Narwana,0.04,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra(Jassour),0.6,Tonnes,NR,Other,4000,4500,4250,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.2,Tonnes,NR,Other,3800,4150,3925,Rs/Quintal
Dasuya,0.2,Tonnes,NR,Other,2500,3000,3000,Rs/Quintal
Gurdaspur,1,Tonnes,NR,Other,2500,3500,3000,Rs/Quintal
Jalandhar City(Jalandhar),2.9,Tonnes,NR,Other,2200,3200,2600,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.3,Tonnes,NR,Other,2500,3500,3200,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,18,Tonnes,NR,Mousambi,2150,2350,2250,Rs/Quintal
Aligarh,14,Tonnes,NR,Mousambi,1950,2050,2000,Rs/Quintal
Allahabad,4,Tonnes,NR,Mousambi,2100,2300,2200,Rs/Quintal
Barabanki,2,Tonnes,NR,Mousambi,2050,2200,2100,Rs/Quintal
Dadri,2,Tonnes,NR,Mousambi,2300,2400,2350,Rs/Quintal
Etah,1,Tonnes,NR,Mousambi,2350,2550,2410,Rs/Quintal
Farukhabad,5,Tonnes,NR,Mousambi,2600,2750,2700,Rs/Quintal
Gonda,1.8,Tonnes,NR,Mousambi,2890,2920,2900,Rs/Quintal
Hasanpur,0.1,Tonnes,NR,Mousambi,2100,2300,2200,Rs/Quintal
Kasganj,2,Tonnes,NR,Mousambi,2400,2460,2430,Rs/Quintal
Khairagarh,0.5,Tonnes,NR,Mousambi,2600,2800,2700,Rs/Quintal
Kosikalan,5,Tonnes,NR,Mousambi,2250,2400,2350,Rs/Quintal
Muradabad,8,Tonnes,NR,Mousambi,2300,2500,2400,Rs/Quintal
Muzzafarnagar,3,Tonnes,NR,Mousambi,2060,2140,2110,Rs/Quintal
Nawabganj,0.9,Tonnes,NR,Mousambi,2000,NR,2200,Rs/Quintal
Pilibhit,6,Tonnes,NR,Mousambi,2340,2380,2360,Rs/Quintal
Pratapgarh,1,Tonnes,NR,Mousambi,2640,2675,2660,Rs/Quintal
Sultanpur,4,Tonnes,NR,Mousambi,2575,2630,2600,Rs/Quintal
Unnao,0.3,Tonnes,NR,Mousambi,1650,1750,1700,Rs/Quintal
Uttrakhand,,,,,,,,
Kicchha,0.8,Tonnes,NR,Mousambi,2000,2800,2500,Rs/Quintal
West Bengal,,,,,,,,
Mechua,160,Tonnes,NR,Other,4000,5500,4800,Rs/Quintal
,,,NR,Other,3700,4700,4200,Rs/Quintal
,,,NR,Other,3400,4300,3800,Rs/Quintal
Orange,,,,,,,,
Goa,,,,,,,,
Mapusa,5.2,Tonnes,NR,Orange,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Bharuch,3.86,Tonnes,NR,Other,1500,2500,2000,Rs/Quintal
Haryana,,,,,,,,
Ballabhgarh,0.2,Tonnes,NR,Other,2800,3100,3000,Rs/Quintal
Naraingarh,0.1,Tonnes,NR,Orange,5000,5000,5000,Rs/Quintal
Pataudi,2.6,Tonnes,NR,Other,1500,5000,3250,Rs/Quintal
Shahabad,0.1,Tonnes,NR,Orange,4000,6000,5000,Rs/Quintal
Yamuna Nagar,0.3,Tonnes,NR,Other,5500,6400,6000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra(Jassour),1,Tonnes,NR,Other,1000,1500,1250,Rs/Quintal
Kullu,0.2,Tonnes,NR,Other,4200,4800,4500,Rs/Quintal
Kerala,,,,,,,,
Kattappana,1.8,Tonnes,NR,Other,4200,4500,4500,Rs/Quintal
Kondotty,0.25,Tonnes,NR,Other,4800,5000,4900,Rs/Quintal
Parappanangadi,0.3,Tonnes,NR,Other,4800,5100,4950,Rs/Quintal
Thirurrangadi,0.6,Tonnes,NR,Other,4000,4350,4250,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),29,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Dhar(F&V),0.5,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Maharashtra,,,,,,,,
Nasik,16,Tonnes,NR,Other,1000,2300,1750,Rs/Quintal
Shrirampur,1,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.4,Tonnes,NR,Other,6000,8000,8000,Rs/Quintal
,,,NR,Other,6000,8000,8000,Rs/Quintal
,,,NR,Other,6000,8000,8000,Rs/Quintal
Punjab,,,,,,,,
Jagraon,0.5,Tonnes,NR,Other,3600,4000,3800,Rs/Quintal
Jalandhar City(Jalandhar),2.7,Tonnes,NR,Other,2200,3500,2700,Rs/Quintal
Uttar Pradesh,,,,,,,,
Pratapgarh,2,Tonnes,NR,Nagpuri,1680,1720,1700,Rs/Quintal
Ruperdeeha,3,Tonnes,NR,Orange,NR,2500,2400,Rs/Quintal
Uttrakhand,,,,,,,,
Haridwar Union,1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Kotadwara,1.8,Tonnes,NR,Other,1000,1700,1400,Rs/Quintal
,,,NR,Other,1000,1700,1400,Rs/Quintal
,,,NR,Other,1000,1700,1400,Rs/Quintal
Manglaur,0.2,Tonnes,NR,Other,800,1000,900,Rs/Quintal
West Bengal,,,,,,,,
Darjeeling,0.13,Tonnes,NR,Darjeeling,7200,8800,8000,Rs/Quintal
,,,NR,Darjeeling,4800,6400,5600,Rs/Quintal
,,,NR,Darjeeling,2400,4000,3200,Rs/Quintal
Mechua,184,Tonnes,NR,Other,3800,5000,4500,Rs/Quintal
,,,NR,Other,3500,4600,4000,Rs/Quintal
,,,NR,Other,3200,4000,3600,Rs/Quintal
Siliguri,47,Tonnes,NR,Darjeeling,8000,10000,9000,Rs/Quintal
,,,NR,Darjeeling,7000,8000,7500,Rs/Quintal
,,,NR,Darjeeling,6000,7000,6500,Rs/Quintal
,,,NR,Nagpuri,6000,7000,6500,Rs/Quintal
,,,NR,Nagpuri,5500,6500,6000,Rs/Quintal
,,,NR,Nagpuri,5000,6000,5500,Rs/Quintal
Papaya,,,,,,,,
Gujarat,,,,,,,,
Bharuch,5.46,Tonnes,NR,Other,500,850,700,Rs/Quintal
Haryana,,,,,,,,
Ballabhgarh,27,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Pataudi,2,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Pehowa,0.2,Tonnes,NR,Other,1600,1920,1900,Rs/Quintal
Himachal Pradesh,,,,,,,,
Kangra(Jassour),0.4,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Kullu,0.3,Tonnes,NR,Other,2600,2800,2700,Rs/Quintal
Solan(Nalagarh),0.5,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Kathua,1.1,Tonnes,NR,Other,1600,2000,1800,Rs/Quintal
Karnataka,,,,,,,,
Channapatana,1,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Kerala,,,,,,,,
Koovapadi,0.75,Tonnes,NR,Papaya,1500,1800,1600,Rs/Quintal
,,,NR,Papaya,1200,1400,1300,Rs/Quintal
,,,NR,Papaya,900,1100,1000,Rs/Quintal
Mazhuvannur,15,Tonnes,NR,Other,1200,1600,1300,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),10,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Lashkar(F&V),33,Tonnes,NR,Papaya,400,600,500,Rs/Quintal
Punjab,,,,,,,,
Adampur,0.1,Tonnes,NR,Other,1500,1600,1600,Rs/Quintal
Balachaur,0.3,Tonnes,NR,Other,2000,2200,2100,Rs/Quintal
Barnala,0.3,Tonnes,NR,Other,1200,1500,1350,Rs/Quintal
Dasuya,0.3,Tonnes,NR,Other,1200,1500,1500,Rs/Quintal
Dhuri,0.1,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Gurdaspur,2.2,Tonnes,NR,Other,2500,3000,2700,Rs/Quintal
Jagraon,0.8,Tonnes,NR,Other,2000,2400,2200,Rs/Quintal
Khanna,14,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Nabha,8,Tonnes,NR,Other,1100,2000,1500,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.2,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Rajpura,1.2,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Zira,0.05,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),9,Tonnes,NR,Other,600,900,750,Rs/Quintal
Alwar(FV),36.8,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Sriganganagar(F&V),7,Tonnes,NR,Other,1100,1100,1100,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,68,Tonnes,NR,Papaya,1050,1250,1150,Rs/Quintal
Aligarh,55,Tonnes,NR,Papaya,950,1050,1000,Rs/Quintal
Allahabad,4,Tonnes,NR,Papaya,1850,1950,1900,Rs/Quintal
Barabanki,4,Tonnes,NR,Papaya,1950,2100,2050,Rs/Quintal
Baraut,0.2,Tonnes,NR,Papaya,1000,1100,1050,Rs/Quintal
Chaandpur,2,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Dadri,12,Tonnes,NR,Papaya,1200,1300,1250,Rs/Quintal
Etah,4.5,Tonnes,NR,Papaya,1310,1620,1460,Rs/Quintal
Faizabad,4.5,Tonnes,NR,Papaya,1750,1950,1800,Rs/Quintal
Farukhabad,6,Tonnes,NR,Papaya,1350,1450,1400,Rs/Quintal
Firozabad,18,Tonnes,NR,Papaya,600,800,700,Rs/Quintal
Gangoh,0.4,Tonnes,NR,Papaya,2140,2160,2150,Rs/Quintal
Jahangirabad,0.2,Tonnes,NR,Papaya,2100,2200,2150,Rs/Quintal
Jhijhank,3,Tonnes,NR,Other,950,1000,975,Rs/Quintal
Kadhle,0.2,Tonnes,NR,Other,900,1000,950,Rs/Quintal
Khairagarh,1.6,Tonnes,NR,Papaya,2050,2150,2100,Rs/Quintal
Khurja,8,Tonnes,NR,Papaya,1470,1565,1510,Rs/Quintal
Muradabad,20,Tonnes,NR,Papaya,1050,1200,1100,Rs/Quintal
Muzzafarnagar,2,Tonnes,NR,Papaya,930,990,970,Rs/Quintal
Pilibhit,9.5,Tonnes,NR,Papaya,1000,1040,1020,Rs/Quintal
Ruperdeeha,2,Tonnes,NR,Papaya,NR,1600,1500,Rs/Quintal
Sardhana,4,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Siyana,1,Tonnes,NR,Papaya,1200,1300,1250,Rs/Quintal
Thanabhawan,0.4,Tonnes,NR,Papaya,800,1000,920,Rs/Quintal
Unnao,0.8,Tonnes,NR,Papaya,1700,1800,1750,Rs/Quintal
Uttrakhand,,,,,,,,
Haridwar Union,1.5,Tonnes,NR,Other,800,1000,900,Rs/Quintal
Kicchha,1,Tonnes,NR,Papaya,2000,2200,2100,Rs/Quintal
Manglaur,4,Tonnes,NR,Other,600,800,700,Rs/Quintal
Pineapple,,,,,,,,
Haryana,,,,,,,,
Ballabhgarh,4,Tonnes,NR,Other,2000,2500,2200,Rs/Quintal
Ladwa,0.3,Tonnes,NR,Pine Apple,2000,2500,2200,Rs/Quintal
Yamuna Nagar,1,Tonnes,NR,Other,2200,3800,3500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bilaspur,0.3,Tonnes,NR,Other,2500,4500,3500,Rs/Quintal
Kangra(Jassour),0.4,Tonnes,NR,Other,2500,3000,2750,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Kathua,0.5,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Kerala,,,,,,,,
Harippad,1,Tonnes,NR,Other,2000,2500,2000,Rs/Quintal
Kattappana,4.5,Tonnes,NR,Other,2000,2400,2100,Rs/Quintal
Keezhampara,6.47,Tonnes,NR,Other,700,900,800,Rs/Quintal
,,,NR,Other,400,600,500,Rs/Quintal
Kothamangalam,4,Tonnes,NR,Other,1600,2200,2000,Rs/Quintal
Kuruppanthura,4,Tonnes,NR,Pine Apple,800,1600,1200,Rs/Quintal
Mazhuvannur,0.4,Tonnes,NR,Pine Apple,1000,1200,1100,Rs/Quintal
Parappanangadi,0.45,Tonnes,NR,Other,2850,3150,2950,Rs/Quintal
Thirurrangadi,0.8,Tonnes,NR,Other,2800,2950,2950,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),18,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,2700,Tonnes,NR,Other,800,3000,1900,Rs/Quintal
Punjab,,,,,,,,
Jagraon,0.8,Tonnes,NR,Other,2600,3000,2800,Rs/Quintal
Jalandhar City(Jalandhar),9,Tonnes,NR,Other,1500,1600,1500,Rs/Quintal
Malout,0.3,Tonnes,NR,Pine Apple,2500,4500,3500,Rs/Quintal
Sirhind,0.2,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),1.2,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Alwar(FV),0.2,Tonnes,NR,Other,3000,3600,3300,Rs/Quintal
Sriganganagar(F&V),1,Tonnes,NR,Other,2200,2200,2200,Rs/Quintal
Tripura,,,,,,,,
Pabiacherra,0.4,Tonnes,NR,Pine Apple,1150,1200,1175,Rs/Quintal
West Bengal,,,,,,,,
Siliguri,5,Tonnes,NR,Pine Apple,2000,2400,2200,Rs/Quintal
,,,NR,Pine Apple,1800,2200,2000,Rs/Quintal
,,,NR,Pine Apple,1600,2000,1800,Rs/Quintal
Plum,,,,,,,,
Uttar Pradesh,,,,,,,,
Dhampur,0.5,Tonnes,NR,Plum,700,800,750,Rs/Quintal
Pomegranate,,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),5.11,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),4.65,Tonnes,NR,Pomogranate,1000,4000,2500,Rs/Quintal
Haryana,,,,,,,,
Asandh,0.2,Tonnes,NR,Other,4200,4500,4400,Rs/Quintal
Ballabhgarh,0.7,Tonnes,NR,Other,3500,4000,3800,Rs/Quintal
Barara,0.2,Tonnes,NR,Other,4000,5000,4000,Rs/Quintal
Faridabad,25,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Gurgaon,3.2,Tonnes,NR,Other,7000,10000,8500,Rs/Quintal
Mohindergarh,0.8,Tonnes,NR,Pomogranate,4000,4000,4000,Rs/Quintal
Naraingarh,0.5,Tonnes,NR,Pomogranate,6000,6000,6000,Rs/Quintal
Narnaul,0.4,Tonnes,NR,Other,3500,4000,4000,Rs/Quintal
Ratia,0.2,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Shahabad,0.6,Tonnes,NR,Pomogranate,3800,6040,4000,Rs/Quintal
Shahzadpur,0.1,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Uklana,0.1,Tonnes,NR,Pomogranate,5500,5500,5500,Rs/Quintal
Yamuna Nagar,1,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bilaspur,0.3,Tonnes,NR,Other,5500,8000,6500,Rs/Quintal
,,,NR,Other,8500,10000,9000,Rs/Quintal
Kangra(Jassour),0.7,Tonnes,NR,Other,4000,4500,4250,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Kathua,1,Tonnes,NR,Other,4500,6500,5500,Rs/Quintal
Reasi,0.4,Tonnes,NR,Other,5500,7500,6500,Rs/Quintal
Udhampur,6,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Kerala,,,,,,,,
Kondotty,0.25,Tonnes,NR,Other,6900,7100,7000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),6,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,11,Tonnes,NR,Other,300,3500,1900,Rs/Quintal
Nasik,30,Tonnes,NR,Other,500,5500,4000,Rs/Quintal
Sangola,114,Tonnes,NR,Other,700,4500,2600,Rs/Quintal
Punjab,,,,,,,,
Barnala,1.9,Tonnes,NR,Other,4000,6000,5000,Rs/Quintal
Gurdaspur,1.2,Tonnes,NR,Other,6000,9000,7000,Rs/Quintal
Kurali,0.2,Tonnes,NR,Other,5000,5300,5200,Rs/Quintal
Malerkotla,1.5,Tonnes,NR,Other,3500,5000,4000,Rs/Quintal
Malout,0.4,Tonnes,NR,Pomogranate,4500,6500,6000,Rs/Quintal
Muktsar,1,Tonnes,NR,Pomogranate,4000,5000,4500,Rs/Quintal
Nawan Shahar(Subzi Mandi),0.1,Tonnes,NR,Other,6000,7000,6500,Rs/Quintal
Rajpura,0.7,Tonnes,NR,Other,3500,4500,4000,Rs/Quintal
Sangrur,0.2,Tonnes,NR,Pomogranate,4700,5200,5200,Rs/Quintal
Sirhind,0.1,Tonnes,NR,Other,8500,8500,8500,Rs/Quintal
Sunam,0.5,Tonnes,NR,Other,4000,5500,4500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),4.9,Tonnes,NR,Other,3000,5500,4600,Rs/Quintal
Alwar(FV),1.8,Tonnes,NR,Other,4800,7000,5900,Rs/Quintal
Nagour(FV),1.3,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Sriganganagar(F&V),1.5,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,8.5,Tonnes,NR,Pomogranate,4700,4950,4850,Rs/Quintal
Aligarh,5,Tonnes,NR,Pomogranate,4650,4750,4700,Rs/Quintal
Allahabad,3.5,Tonnes,NR,Pomogranate,4900,5150,4960,Rs/Quintal
Bangarmau,1.2,Tonnes,NR,Pomogranate,4150,4250,4200,Rs/Quintal
Barabanki,2,Tonnes,NR,Pomogranate,2050,2200,2150,Rs/Quintal
Baraut,0.2,Tonnes,NR,Pomogranate,4100,4300,4200,Rs/Quintal
Chandausi,3,Tonnes,NR,Pomogranate,3800,3900,3850,Rs/Quintal
Dadri,3,Tonnes,NR,Pomogranate,4400,4500,4450,Rs/Quintal
Dhampur,0.5,Tonnes,NR,Pomogranate,1800,2200,2000,Rs/Quintal
Etah,1.2,Tonnes,NR,Pomogranate,4600,4920,4760,Rs/Quintal
Faizabad,2.8,Tonnes,NR,Pomogranate,4100,4400,4200,Rs/Quintal
Farukhabad,6,Tonnes,NR,Pomogranate,4200,4300,4250,Rs/Quintal
Khair,0.5,Tonnes,NR,Pomogranate,4650,4800,4700,Rs/Quintal
Muradabad,8,Tonnes,NR,Pomogranate,3900,4000,3950,Rs/Quintal
Najibabad,3.2,Tonnes,NR,Pomogranate,3600,3800,3700,Rs/Quintal
Pratapgarh,1.5,Tonnes,NR,Pomogranate,4475,4525,4500,Rs/Quintal
Rampur,25,Tonnes,NR,Pomogranate,4000,4100,4050,Rs/Quintal
Shahabad(New Mandi),2.7,Tonnes,NR,Pomogranate,6150,6250,6200,Rs/Quintal
Sikanderabad,0.4,Tonnes,NR,Pomogranate,2500,3200,3000,Rs/Quintal
