"Commodity-wise, Market-wise Daily Report on : 12/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Mungawali,28.2,Tonnes,NR,Yellow,3150,3380,3265,Rs/Quintal
Narsinghgarh,208.8,Tonnes,NR,Yellow,2930,3400,3250,Rs/Quintal
Niwadi,2.4,Tonnes,NR,Yellow,2900,3100,3000,Rs/Quintal
Obedullaganj,4.8,Tonnes,NR,Yellow,2251,3340,3340,Rs/Quintal
Pandhana,65.5,Tonnes,NR,Other,3200,3435,3300,Rs/Quintal
Patharia,321,Tonnes,NR,Yellow,3050,3450,3250,Rs/Quintal
Petlawad,277.08,Tonnes,NR,Yellow,3150,3500,3365,Rs/Quintal
Rahatgarh,130.7,Tonnes,NR,Yellow,2800,3345,3075,Rs/Quintal
Ratlam,0.01,Tonnes,NR,Yellow,3000,3480,3300,Rs/Quintal
Rewa,2.9,Tonnes,NR,Other,3153,3298,3249,Rs/Quintal
Sagar,475.6,Tonnes,NR,Yellow,3000,3425,3350,Rs/Quintal
Sanawad,3.8,Tonnes,NR,Soyabeen,3250,3459,3347,Rs/Quintal
Segaon,209,Tonnes,NR,Other,5250,5470,5350,Rs/Quintal
Shadora,28.7,Tonnes,NR,Other,3009,3430,3376,Rs/Quintal
Shahdol,3.29,Tonnes,NR,Other,3132,3190,3160,Rs/Quintal
Sheopurbadod,5.9,Tonnes,NR,Other,3200,3340,3280,Rs/Quintal
Sheopurkalan,23,Tonnes,NR,Soyabeen,2652,3417,3301,Rs/Quintal
Shujalpur,0.1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Susner,33.5,Tonnes,NR,Yellow,3261,3410,3375,Rs/Quintal
Suthalia,33.06,Tonnes,NR,Black,3095,3425,3375,Rs/Quintal
Tarana,790,Tonnes,NR,Yellow,2300,3651,3446,Rs/Quintal
Maharashtra,,,,,,,,
Ahmedpur,42,Tonnes,NR,Yellow,3200,3420,3310,Rs/Quintal
Akola,294,Tonnes,NR,Yellow,2950,3435,3300,Rs/Quintal
Amalner,1,Tonnes,NR,Other,2200,3351,3351,Rs/Quintal
Ambejaogai,20,Tonnes,NR,Yellow,3420,3468,3450,Rs/Quintal
Arvi,39,Tonnes,NR,Yellow,3000,3500,3380,Rs/Quintal
Aurad Shahajani,50,Tonnes,NR,Yellow,3410,3436,3423,Rs/Quintal
Barshi,47,Tonnes,NR,Other,3450,3500,3485,Rs/Quintal
Bhandara,NR,Tonnes,NR,Yellow,3250,3250,3250,Rs/Quintal
Bhokar,12,Tonnes,NR,Yellow,3200,3425,3313,Rs/Quintal
Bhokardan,8,Tonnes,NR,Yellow,3210,3350,3250,Rs/Quintal
Bori Arab,8,Tonnes,NR,Yellow,3300,3300,3300,Rs/Quintal
Buldhana,29,Tonnes,NR,Yellow,2800,3500,3500,Rs/Quintal
Buldhana(Dhad),4,Tonnes,NR,Yellow,2950,3420,3100,Rs/Quintal
Chandrapur,15,Tonnes,NR,Other,3410,3436,3421,Rs/Quintal
Daryapur,24,Tonnes,NR,Yellow,2505,3435,3300,Rs/Quintal
Deoulgaon Raja,1,Tonnes,NR,Yellow,3300,3300,3300,Rs/Quintal
Dhamngaon-Railway,155,Tonnes,NR,Yellow,3150,3480,3250,Rs/Quintal
Gangapur,2,Tonnes,NR,Yellow,3150,3400,3350,Rs/Quintal
Gevrai,1,Tonnes,NR,Yellow,2700,3331,3200,Rs/Quintal
Hingoli,92,Tonnes,NR,Other,3360,3440,3400,Rs/Quintal
Hingoli(Kanegoan Naka),65,Tonnes,NR,Yellow,3400,3500,3450,Rs/Quintal
Jalgaon,5,Tonnes,NR,Other,3400,3450,3450,Rs/Quintal
Jamkhed,2,Tonnes,NR,Yellow,3200,3400,3300,Rs/Quintal
Jintur(Bori),15,Tonnes,NR,Yellow,3350,3451,3400,Rs/Quintal
Kalamb,4,Tonnes,NR,Yellow,3250,3375,3300,Rs/Quintal
Kalamb(Osmanabad),30,Tonnes,NR,Yellow,3369,3550,3500,Rs/Quintal
Khamgaon,473,Tonnes,NR,Yellow,3200,3600,3400,Rs/Quintal
Kopargaon,11,Tonnes,NR,Other,3281,3515,3475,Rs/Quintal
Lasalgaon(Niphad),8,Tonnes,NR,Other,3404,3560,3541,Rs/Quintal
Latur(Murud),9,Tonnes,NR,Yellow,3400,3470,3420,Rs/Quintal
Majalgaon,27,Tonnes,NR,Other,3100,3407,3375,Rs/Quintal
Malegaon(Vashim),200,Tonnes,NR,Other,3300,3450,3400,Rs/Quintal
Malkapur,44,Tonnes,NR,Yellow,2900,3470,3350,Rs/Quintal
Mehekar,7,Tonnes,NR,Other,3150,3615,3450,Rs/Quintal
Morshi,21,Tonnes,NR,Other,3250,3395,3322,Rs/Quintal
Murtizapur,190,Tonnes,NR,Yellow,3050,3450,3350,Rs/Quintal
Nanded,30,Tonnes,NR,Other,3400,3411,3400,Rs/Quintal
Nandura,12,Tonnes,NR,Yellow,3000,3465,3465,Rs/Quintal
Nanggaon,49,Tonnes,NR,Yellow,3221,3440,3330,Rs/Quintal
Ner Parasopant,59,Tonnes,NR,Yellow,3300,3400,3350,Rs/Quintal
Nilanga,32,Tonnes,NR,Yellow,3100,3500,3400,Rs/Quintal
Pachora,7,Tonnes,NR,Other,3310,3484,3311,Rs/Quintal
Parali Vaijyanath,133,Tonnes,NR,Other,3450,3519,3500,Rs/Quintal
Partur,3,Tonnes,NR,Yellow,3410,3449,3417,Rs/Quintal
Patur,7,Tonnes,NR,Other,3100,3250,3180,Rs/Quintal
Rahuri(Vambori),1,Tonnes,NR,Other,3200,3381,3295,Rs/Quintal
Risod,210,Tonnes,NR,Other,3250,3450,3350,Rs/Quintal
Sangrampur(Varvatbakal),9,Tonnes,NR,Other,3000,3450,3400,Rs/Quintal
Savner,3,Tonnes,NR,Yellow,2867,3000,2950,Rs/Quintal
Sengoan,20,Tonnes,NR,Yellow,3300,3475,3400,Rs/Quintal
Shegaon,5,Tonnes,NR,Yellow,3000,3400,3400,Rs/Quintal
Shevgaon,2,Tonnes,NR,Yellow,3250,3250,3250,Rs/Quintal
Sindi,66,Tonnes,NR,Yellow,3225,3470,3340,Rs/Quintal
Sindi(Selu),72,Tonnes,NR,Yellow,3040,3482,3280,Rs/Quintal
Telhara,30,Tonnes,NR,Yellow,3200,3421,3310,Rs/Quintal
Tuljapur,1,Tonnes,NR,Other,3502,3502,3502,Rs/Quintal
Udgir,753,Tonnes,NR,Other,3440,3455,3447,Rs/Quintal
Umared,157,Tonnes,NR,Yellow,3000,3525,3480,Rs/Quintal
Umarked(Danki),7,Tonnes,NR,Yellow,3400,3500,3450,Rs/Quintal
Umarkhed,15,Tonnes,NR,Yellow,3400,3500,3450,Rs/Quintal
Vaijpur,NR,Tonnes,NR,Other,3351,3351,3351,Rs/Quintal
Vani,84,Tonnes,NR,Yellow,3250,3550,3420,Rs/Quintal
Washim,285,Tonnes,NR,Yellow,3250,3460,3300,Rs/Quintal
Washim(Ansing),90,Tonnes,NR,Yellow,3400,3520,3450,Rs/Quintal
Yeola,4,Tonnes,NR,Other,3340,3401,3340,Rs/Quintal
Rajasthan,,,,,,,,
Aklera,166.5,Tonnes,NR,Other,3150,3500,3325,Rs/Quintal
Anta,7.1,Tonnes,NR,Other,3051,3350,3200,Rs/Quintal
Atru,72.9,Tonnes,NR,Other,3291,3490,3391,Rs/Quintal
Atru(Kawai Salpura),37.1,Tonnes,NR,Other,3411,3510,3461,Rs/Quintal
Baran,170,Tonnes,NR,Other,3351,3439,3401,Rs/Quintal
Bhawani Mandi(Choumehla),121,Tonnes,NR,Other,3360,3506,3433,Rs/Quintal
DEI(Bundi),4.5,Tonnes,NR,Other,3399,3476,3437,Rs/Quintal
Deoli,0.4,Tonnes,NR,Other,3000,3126,3063,Rs/Quintal
Itawa,36,Tonnes,NR,Other,3000,3450,3225,Rs/Quintal
Jhalarapatan,57.2,Tonnes,NR,Other,3110,3480,3410,Rs/Quintal
Khanpur,131.4,Tonnes,NR,Other,3375,3518,3518,Rs/Quintal
Kota,256.5,Tonnes,NR,Other,3307,3462,3425,Rs/Quintal
Sawai Madhopur,3,Tonnes,NR,Other,3349,3399,3390,Rs/Quintal
Uttar Pradesh,,,,,,,,
Kanpur(Grain),15,Tonnes,NR,Soyabeen,4375,4475,4425,Rs/Quintal
Sunflower,,,,,,,,
Andhra Pradesh,,,,,,,,
Kurnool,20.4,Tonnes,NR,Bold,3669,5388,3869,Rs/Quintal
Karnataka,,,,,,,,
Bagalakot,NR,Tonnes,NR,Sunflower,3959,3980,3964,Rs/Quintal
Gulbarga,6,Tonnes,NR,Sunflower,3208,3562,3482,Rs/Quintal
Laxmeshwar,1,Tonnes,NR,Sunflower,3689,3889,3850,Rs/Quintal
Mundaragi,17,Tonnes,NR,Sunflower,3769,4010,3928,Rs/Quintal
Raichur,11,Tonnes,NR,Sunflower,3439,3769,3769,Rs/Quintal
Rona,NR,Tonnes,NR,Sunflower,3961,3961,3961,Rs/Quintal
Maharashtra,,,,,,,,
Nilanga,1,Tonnes,NR,Local,3600,3600,3600,Rs/Quintal
Suva (Dill Seed),,,,,,,,
Gujarat,,,,,,,,
Unjha,3.3,Tonnes,NR,Suva (Dill Seed),5600,5600,5600,Rs/Quintal
Taramira,,,,,,,,
Rajasthan,,,,,,,,
Chaksu,1,Tonnes,NR,Other,3927,3927,3927,Rs/Quintal
Fibre Crops,,,,,,,,
Cotton,,,,,,,,
Andhra Pradesh,,,,,,,,
Adoni,333.5,Tonnes,NR,Bunny,4369,5529,5461,Rs/Quintal
Gujarat,,,,,,,,
Amreli,87.6,Tonnes,NR,Other,4580,5595,5390,Rs/Quintal
Bagasara,30,Tonnes,NR,Other,4505,5525,5015,Rs/Quintal
Becharaji,10,Tonnes,NR,Other,4700,4840,4770,Rs/Quintal
Bodeli,458.7,Tonnes,NR,Shanker 6 (B) 30mm FIne,5323,5425,5400,Rs/Quintal
Bodeli(Hadod),286.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5320,5420,5400,Rs/Quintal
Bodeli(Kalediya),89.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5325,5425,5400,Rs/Quintal
Bodeli(Modasar),65.8,Tonnes,NR,Shanker 6 (B) 30mm FIne,5400,5450,5425,Rs/Quintal
Botad(Haddad),539.5,Tonnes,NR,Shanker 6 (B) 30mm FIne,5200,5655,5430,Rs/Quintal
Chotila,68.99,Tonnes,NR,Shanker 6 (B) 30mm FIne,5000,5500,5350,Rs/Quintal
Dhandhuka,43,Tonnes,NR,Shanker 6 (B) 30mm FIne,5255,5615,5435,Rs/Quintal
Dholka(Koth),80,Tonnes,NR,Other,5000,5520,5300,Rs/Quintal
Dhoraji,21.7,Tonnes,NR,H.B (Unginned),4805,5505,5330,Rs/Quintal
Dhrol,37.3,Tonnes,NR,Other,4450,5270,4860,Rs/Quintal
Gogamba,3.4,Tonnes,NR,Other,5100,5200,5150,Rs/Quintal
Halvad,76.7,Tonnes,NR,Other,4750,5605,5350,Rs/Quintal
Himatnagar,110.8,Tonnes,NR,Cotton (Unginned),5055,5570,5350,Rs/Quintal
Jam Jodhpur,40,Tonnes,NR,Bunny,4750,5450,5125,Rs/Quintal
Jambusar,0.1,Tonnes,NR,Other,4700,5300,5000,Rs/Quintal
Jambusar(Kaavi),1,Tonnes,NR,Other,4700,5100,4900,Rs/Quintal
Jamnagar,124.5,Tonnes,NR,Other,4750,5540,5145,Rs/Quintal
Jasdan,130,Tonnes,NR,Other,950,1110,1060,Rs/Quintal
Jetpur-Pavi,8.72,Tonnes,NR,Shanker 6 (B) 30mm FIne,5310,5425,5385,Rs/Quintal
Junagadh,30.3,Tonnes,NR,Cotton (Unginned),4625,5500,5125,Rs/Quintal
K.Mandvi,109.9,Tonnes,NR,Shanker 6 (B) 30mm FIne,5500,5575,5537,Rs/Quintal
Kadi(Kadi cotton Yard),40,Tonnes,NR,Shanker 6 (B) 30mm FIne,5250,5720,5500,Rs/Quintal
Kalawad,56.4,Tonnes,NR,Other,4875,8820,6847,Rs/Quintal
Kapadvanj,47.4,Tonnes,NR,Other,4750,5500,5125,Rs/Quintal
Karjan,220,Tonnes,NR,Shanker 6 (B) 30mm FIne,5351,5451,5401,Rs/Quintal
Khambha,5.5,Tonnes,NR,Local,4250,5650,5285,Rs/Quintal
Mahuva(Station Road),4.6,Tonnes,NR,Shanker 6 (B) 30mm FIne,4950,5365,5125,Rs/Quintal
Manavdar,53.1,Tonnes,NR,Shanker 4 31mm FIne,4500,5675,5525,Rs/Quintal
Mansa,3.45,Tonnes,NR,H-6,5000,5555,5485,Rs/Quintal
Modasa,17,Tonnes,NR,Narma BT Cotton,5150,5400,5250,Rs/Quintal
Modasa(Tintoi),5,Tonnes,NR,Narma BT Cotton,5100,5300,5225,Rs/Quintal
Morbi,50.7,Tonnes,NR,Local,4875,5445,5160,Rs/Quintal
Nasvadi,17.6,Tonnes,NR,H-6,5025,5260,5180,Rs/Quintal
Nasvadi(Thalkala),5.8,Tonnes,NR,H-6,5030,5250,5140,Rs/Quintal
Patan,342.7,Tonnes,NR,Other,4750,5535,5140,Rs/Quintal
Rajkot,440,Tonnes,NR,Narma BT Cotton,4850,5550,5400,Rs/Quintal
Rajula,55,Tonnes,NR,Local,5000,5695,5348,Rs/Quintal
Savarkundla,22,Tonnes,NR,Narma BT Cotton,5050,5605,5328,Rs/Quintal
Siddhpur,46.56,Tonnes,NR,H.Y.4 (Unginned),4850,5600,5225,Rs/Quintal
Unava,19.1,Tonnes,NR,Other,4755,5575,5560,Rs/Quintal
Upleta,35,Tonnes,NR,Other,4500,5500,5200,Rs/Quintal
Vagodiya,1.2,Tonnes,NR,Shanker 6 (B) 30mm FIne,5180,5320,5250,Rs/Quintal
Vankaner,50,Tonnes,NR,Other,4000,5650,5200,Rs/Quintal
Visavadar,25.1,Tonnes,NR,Other,4755,5445,5100,Rs/Quintal
Visnagar,120.5,Tonnes,NR,Other,4750,5535,5142,Rs/Quintal
Haryana,,,,,,,,
Adampur,304.2,Tonnes,NR,Other,4700,5470,5450,Rs/Quintal
Ding,26,Tonnes,NR,American,5400,5400,5400,Rs/Quintal
,,,NR,Desi,5300,5300,5300,Rs/Quintal
Ellanabad,444.6,Tonnes,NR,American,4600,5325,5200,Rs/Quintal
Jullana,105,Tonnes,NR,American,5251,5604,5400,Rs/Quintal
Narnaund,13,Tonnes,NR,Other,5350,5400,5400,Rs/Quintal
"New Grain Market , Jind",165,Tonnes,NR,American,5150,5671,5550,Rs/Quintal
Sirsa,525.2,Tonnes,NR,American,5100,5466,5445,Rs/Quintal
,,,NR,Desi,5700,5700,5700,Rs/Quintal
Uchana,290,Tonnes,NR,American,4888,5387,5225,Rs/Quintal
Uklana,72.5,Tonnes,NR,American,4825,5430,5350,Rs/Quintal
Karnataka,,,,,,,,
Bailahongal,25,Tonnes,NR,LD-327,4711,5711,5347,Rs/Quintal
,,,NR,Varalakshmi (Ginned),4679,6480,5909,Rs/Quintal
Hubli (Amaragol),6,Tonnes,NR,GCH,4609,5799,5689,Rs/Quintal
,,,NR,Varalakshmi (Ginned),6109,6109,6109,Rs/Quintal
Raichur,64,Tonnes,NR,F-1054,4900,5600,5300,Rs/Quintal
Savanur,20,Tonnes,NR,Varalakshmi (Ginned),4631,5813,5556,Rs/Quintal
Soundati,1,Tonnes,NR,GCH,4971,5490,5255,Rs/Quintal
Madhya Pradesh,,,,,,,,
Anjad,79.9,Tonnes,NR,Other,4250,5460,5200,Rs/Quintal
Badwaha,153.6,Tonnes,NR,H4,4495,5450,5340,Rs/Quintal
Balwadi,6.76,Tonnes,NR,H4,5350,5430,5400,Rs/Quintal
Bhikangaon,472.5,Tonnes,NR,H4,4750,5520,5365,Rs/Quintal
Dhamnod,258,Tonnes,NR,Desi,4700,5375,5265,Rs/Quintal
Gandhwani,131.2,Tonnes,NR,Other,5250,6100,5600,Rs/Quintal
Jhabua,597.7,Tonnes,NR,DCH-32 (Ginned),5300,5800,5500,Rs/Quintal
,,,NR,Desi,5020,5200,5100,Rs/Quintal
Jobat,196,Tonnes,NR,Other,5000,5500,5250,Rs/Quintal
Karhi,14,Tonnes,NR,Other,4900,5405,5340,Rs/Quintal
Kasrawad,5.4,Tonnes,NR,Cotton (Unginned),4760,5430,5385,Rs/Quintal
Khandwa,567.3,Tonnes,NR,Other,5100,5541,5450,Rs/Quintal
Khargone,333,Tonnes,NR,Other,4800,5470,5320,Rs/Quintal
Khetia,302.1,Tonnes,NR,H4,5170,5500,5410,Rs/Quintal
Kukshi,155.1,Tonnes,NR,H4,5000,5320,5200,Rs/Quintal
Manawar,28.1,Tonnes,NR,Other,5100,5350,5250,Rs/Quintal
Petlawad,243.79,Tonnes,NR,DCH-32(Unginned),5200,5600,5450,Rs/Quintal
Rajgarh,75.6,Tonnes,NR,DCH-32(Unginned),4300,5500,5400,Rs/Quintal
Sanawad,40,Tonnes,NR,Cotton (Unginned),4900,5441,5300,Rs/Quintal
Saunsar,360.96,Tonnes,NR,H4,5300,5840,5450,Rs/Quintal
Segaon,20.9,Tonnes,NR,Cotton US,5250,5470,5350,Rs/Quintal
Sendhwa,515,Tonnes,NR,H4,5000,5430,5350,Rs/Quintal
Thandla,2855,Tonnes,NR,DCH-32 (Ginned),5400,5800,5750,Rs/Quintal
Maharashtra,,,,,,,,
Akot,139,Tonnes,NR,H-4(A) 27mm FIne,5400,5620,5600,Rs/Quintal
Amarawati,NR,Tonnes,NR,Other,5200,5500,5350,Rs/Quintal
Arvi,94,Tonnes,NR,H-4(A) 27mm FIne,5400,5430,5420,Rs/Quintal
Ashti,16,Tonnes,NR,Other,5450,5470,5460,Rs/Quintal
Bhadrawati,53,Tonnes,NR,Other,4800,5425,5113,Rs/Quintal
Chimur,90,Tonnes,NR,Other,5400,5450,5420,Rs/Quintal
Darwha,7,Tonnes,NR,Other,5200,5450,5325,Rs/Quintal
Deoulgaon Raja,300,Tonnes,NR,Desi,5500,5600,5580,Rs/Quintal
Gangakhed,90,Tonnes,NR,N-44,5325,5450,5425,Rs/Quintal
Hadgaon(Tamsa),15,Tonnes,NR,Other,5200,5500,5400,Rs/Quintal
Himalyatnagar,8,Tonnes,NR,Other,5200,5300,5250,Rs/Quintal
Hinganghat,750,Tonnes,NR,Other,5250,5535,5350,Rs/Quintal
Jalna(Badnapur),21,Tonnes,NR,Other,5200,5400,5300,Rs/Quintal
Kalmeshwar,342,Tonnes,NR,Other,5350,5450,5410,Rs/Quintal
Khamgaon,22,Tonnes,NR,Other,5100,5450,5275,Rs/Quintal
Kille Dharur,180,Tonnes,NR,Other,5310,5607,5550,Rs/Quintal
Kinwat,40,Tonnes,NR,Other,5025,5455,5310,Rs/Quintal
Korpana,431,Tonnes,NR,Desi,5150,5375,5300,Rs/Quintal
Mandhal,23,Tonnes,NR,Other,5361,5430,5392,Rs/Quintal
Manwat,140,Tonnes,NR,Desi,5251,5560,5530,Rs/Quintal
Nagpur(Hingna),35,Tonnes,NR,Other,5350,5400,5400,Rs/Quintal
Narkhed,49,Tonnes,NR,Other,5300,5500,5450,Rs/Quintal
Parbhani,60,Tonnes,NR,Other,5050,5535,5485,Rs/Quintal
Parshiwani,38,Tonnes,NR,H-4(A) 27mm FIne,5400,5425,5420,Rs/Quintal
Partur,17,Tonnes,NR,Other,4800,5400,5400,Rs/Quintal
Rajura,184,Tonnes,NR,Other,5100,5375,5345,Rs/Quintal
Samudrapur,177,Tonnes,NR,Other,5200,5500,5400,Rs/Quintal
Savner,300,Tonnes,NR,Other,5425,5450,5450,Rs/Quintal
Sillod,608,Tonnes,NR,Other,5400,5700,5600,Rs/Quintal
Sindi,29,Tonnes,NR,Other,5370,5490,5455,Rs/Quintal
Sonpeth,27,Tonnes,NR,Other,4800,5450,5250,Rs/Quintal
Umared,65,Tonnes,NR,Desi,5200,5410,5370,Rs/Quintal
Umarkhed,1,Tonnes,NR,H-4(A) 27mm FIne,5300,5300,5300,Rs/Quintal
Varora,641,Tonnes,NR,Desi,5300,5500,5400,Rs/Quintal
Yawal,2,Tonnes,NR,Other,5045,5560,5220,Rs/Quintal
ZariZamini,67,Tonnes,NR,Other,5350,5450,5361,Rs/Quintal
Odisha,,,,,,,,
Birmaharajpur,6.5,Tonnes,NR,Other,5100,5450,5450,Rs/Quintal
Punjab,,,,,,,,
Abohar,354,Tonnes,NR,Cotton (Unginned),5455,5640,5570,Rs/Quintal
,,,NR,Narma BT Cotton,5230,5460,5410,Rs/Quintal
Bathinda,78.94,Tonnes,NR,Other,4600,5475,5395,Rs/Quintal
Bhikhi,5,Tonnes,NR,Other,5000,5300,5270,Rs/Quintal
Goniana,11,Tonnes,NR,Other,5200,5455,5455,Rs/Quintal
Malout,72,Tonnes,NR,Other,5300,5485,5475,Rs/Quintal
Mansa,280,Tonnes,NR,American,5000,5450,5400,Rs/Quintal
Rampura Phul,4.81,Tonnes,NR,Other,5200,5435,5200,Rs/Quintal
Sangat,50,Tonnes,NR,American,5210,5570,5520,Rs/Quintal
Tapa(Tapa Mandi),9,Tonnes,NR,Other,4680,5270,5150,Rs/Quintal
Rajasthan,,,,,,,,
Alwar,28.9,Tonnes,NR,Other,5200,5570,5430,Rs/Quintal
Anoopgarh,NR,Tonnes,NR,American,5311,5360,5336,Rs/Quintal
Bijay Nagar,45,Tonnes,NR,American,4800,5700,5600,Rs/Quintal
Bilara,8.6,Tonnes,NR,Other,5300,5780,5540,Rs/Quintal
Gajsinghpur,25.1,Tonnes,NR,American,5016,5315,5299,Rs/Quintal
Gharsana,28,Tonnes,NR,American,5120,5300,5220,Rs/Quintal
,,,NR,Desi,5201,5300,5250,Rs/Quintal
Goluwala,188.5,Tonnes,NR,American,4500,5471,5445,Rs/Quintal
Jaitsar,51.5,Tonnes,NR,American,5100,5400,5312,Rs/Quintal
,,,NR,Desi,5441,5591,5550,Rs/Quintal
Jodhpur(Grain)(Phalodi),1.6,Tonnes,NR,J-34,5600,5750,5675,Rs/Quintal
Kapasan,48.9,Tonnes,NR,American,5600,6000,5800,Rs/Quintal
Kekri,16,Tonnes,NR,Other,5230,5950,5650,Rs/Quintal
Lunkaransar,5,Tonnes,NR,Other,5100,5130,5115,Rs/Quintal
Nohar,2.7,Tonnes,NR,Desi,5885,5885,5885,Rs/Quintal
Padampur,73.7,Tonnes,NR,American,4900,5425,5370,Rs/Quintal
Pilli Banga,161.6,Tonnes,NR,American,4700,5425,5078,Rs/Quintal
,,,NR,Desi,5850,5900,5875,Rs/Quintal
Rawatsar,104,Tonnes,NR,American,5200,5355,5325,Rs/Quintal
Sadulshahar,66.6,Tonnes,NR,American,5250,5480,5390,Rs/Quintal
,,,NR,Desi,5500,5500,5500,Rs/Quintal
Sangriya,210.6,Tonnes,NR,Other,4800,5490,5445,Rs/Quintal
Sri Karanpur,63.4,Tonnes,NR,American,5201,5455,5350,Rs/Quintal
Sri Vijayanagar,124.4,Tonnes,NR,American,5000,5440,5220,Rs/Quintal
,,,NR,Desi,3981,4000,3990,Rs/Quintal
Sriganganagar,76.5,Tonnes,NR,American,5226,5377,5343,Rs/Quintal
,,,NR,Desi,5500,5500,5500,Rs/Quintal
Surajgarh,55,Tonnes,NR,RCH-2,5550,5550,5550,Rs/Quintal
Suratgarh,1832,Tonnes,NR,American,4700,5440,5360,Rs/Quintal
,,,NR,Desi,5650,5882,5755,Rs/Quintal
Tamil Nadu,,,,,,,,
Kolathur,NR,Tonnes,NR,Other,4400,5000,4700,Rs/Quintal
Konganapuram,NR,Tonnes,NR,Other,5000,5800,5400,Rs/Quintal
Usilampatty,NR,Tonnes,NR,LRA,5250,5350,5300,Rs/Quintal
,,,NR,MCU 5,5150,5250,5200,Rs/Quintal
,,,NR,Other,5060,5160,5110,Rs/Quintal
Telangana,,,,,,,,
Adilabad,1443,Tonnes,NR,Cotton (Unginned),5107,5300,5300,Rs/Quintal
Bhadrachalam,62.1,Tonnes,NR,Cotton (Unginned),5150,5450,5300,Rs/Quintal
Charla,10.7,Tonnes,NR,Cotton (Unginned),5400,5500,5450,Rs/Quintal
Choppadandi,1.8,Tonnes,NR,Cotton (Unginned),4500,5125,5100,Rs/Quintal
Huzzurabad,1,Tonnes,NR,Cotton (Unginned),5150,5450,5350,Rs/Quintal
Jangaon,7232,Tonnes,NR,Cotton (Unginned),5232,5450,5341,Rs/Quintal
Khammam,103,Tonnes,NR,Cotton (Unginned),4200,5250,5200,Rs/Quintal
Koratla,22.8,Tonnes,NR,Desi,5150,5600,5482,Rs/Quintal
Kothagudem,60,Tonnes,NR,Cotton (Unginned),5150,5450,5300,Rs/Quintal
Kuber,31.3,Tonnes,NR,Cotton (Unginned),5000,5400,5400,Rs/Quintal
Narsampet,12.5,Tonnes,NR,Cotton (Unginned),4800,5330,5250,Rs/Quintal
Jute,,,,,,,,
Assam,,,,,,,,
Dhekiajuli,12,Tonnes,NR,TD-5,3600,3900,3900,Rs/Quintal
West Bengal,,,,,,,,
Baxirhat,15,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Belacoba,2.5,Tonnes,NR,TD-5,4500,4700,4600,Rs/Quintal
Beldanga,70,Tonnes,NR,TD-5,4100,4300,4200,Rs/Quintal
Bethuadahari,16,Tonnes,NR,TD-5,4050,4150,4100,Rs/Quintal
Champadanga,1,Tonnes,NR,Other,3700,3900,3800,Rs/Quintal
Gajol,9,Tonnes,NR,TD-5,3400,3600,3500,Rs/Quintal
Ghatal,7.5,Tonnes,NR,TD-5,3900,4100,4000,Rs/Quintal
Islampur,8,Tonnes,NR,TD-5,4800,5000,4900,Rs/Quintal
Jangipur,68,Tonnes,NR,TD-5,3560,3700,3630,Rs/Quintal
Jiaganj,2.8,Tonnes,NR,TD-5,3750,3800,3775,Rs/Quintal
Kalna,7.5,Tonnes,NR,TD-5,4000,4100,4100,Rs/Quintal
Karimpur,60,Tonnes,NR,Other,3500,4000,3900,Rs/Quintal
Kasimbazar,111,Tonnes,NR,TD-5,4050,4150,4100,Rs/Quintal
Katwa,17.5,Tonnes,NR,TD-5,3900,4100,4000,Rs/Quintal
Lalbagh,3.3,Tonnes,NR,TD-5,3750,3850,3800,Rs/Quintal
Moynaguri,1.5,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Nadia,2.1,Tonnes,NR,TD-5,4100,4250,4200,Rs/Quintal
Raiganj,10,Tonnes,NR,TD-5,4700,4900,4800,Rs/Quintal
Samsi,11,Tonnes,NR,TD-5,3950,4050,4000,Rs/Quintal
Toofanganj,4,Tonnes,NR,TD-5,4400,4600,4500,Rs/Quintal
Fruits,,,,,,,,
Amla(Nelli Kai),,,,,,,,
Gujarat,,,,,,,,
Ahmedabad,9.2,Tonnes,NR,Other,800,2800,1900,Rs/Quintal
Kerala,,,,,,,,
Kattappana,1.7,Tonnes,NR,Other,2600,2900,2800,Rs/Quintal
Kondotty,0.2,Tonnes,NR,Other,3500,3700,3600,Rs/Quintal
Kottakkal,2,Tonnes,NR,Other,2850,2950,2900,Rs/Quintal
Parappanangadi,1,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Perinthalmanna,2.5,Tonnes,NR,Amla,2600,3400,3000,Rs/Quintal
Thirurrangadi,1,Tonnes,NR,Amla,3100,3300,3200,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),1,Tonnes,NR,Other,1000,2000,1500,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.1,Tonnes,NR,Amla,2000,2000,2000,Rs/Quintal
Muktsar,0.5,Tonnes,NR,Amla,800,1200,1000,Rs/Quintal
