"Commodity-wise, Market-wise Daily Report on : 31/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Garhakota,0.2,Tonnes,NR,Other,1826,1826,1826,Rs/Quintal
Garoth,7.4,Tonnes,NR,Other,1850,1900,1875,Rs/Quintal
Gautampura,10.1,Tonnes,NR,147 Average,2070,2150,2150,Rs/Quintal
Ghansour,3.2,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Gohad,1.84,Tonnes,NR,Other,1900,1900,1900,Rs/Quintal
Guna,80.5,Tonnes,NR,147 Average,1930,2880,2260,Rs/Quintal
Haatpipliya,15.98,Tonnes,NR,Lok -1 (Nilami Rate),1935,2070,2003,Rs/Quintal
Harda,34.1,Tonnes,NR,MP(Desi),1910,1976,1918,Rs/Quintal
Harpalpur,22.9,Tonnes,NR,Other,1875,1994,1930,Rs/Quintal
Harsood,10.5,Tonnes,NR,Lokwan,2000,2037,2032,Rs/Quintal
Ichhawar,8.4,Tonnes,NR,Lokwan,1963,2085,2070,Rs/Quintal
Indore,83.1,Tonnes,NR,Lokwan,1900,2311,2140,Rs/Quintal
Itarsi,31.3,Tonnes,NR,Mill Quality,1840,1966,1900,Rs/Quintal
Jabalpur,103.8,Tonnes,NR,Medium Fine,1900,2091,1949,Rs/Quintal
Jaora,192.5,Tonnes,NR,Lok -1 (Nilami Rate),2000,2391,2100,Rs/Quintal
Jatara,25.2,Tonnes,NR,Mill Quality,1800,1800,1800,Rs/Quintal
Jawar,9.1,Tonnes,NR,Other,1950,2190,2050,Rs/Quintal
Jeerapur,7.8,Tonnes,NR,Other,1800,1980,1900,Rs/Quintal
Jobat,160,Tonnes,NR,Other,1700,1900,1800,Rs/Quintal
Kailaras,5.7,Tonnes,NR,MP(Desi),1949,1953,1950,Rs/Quintal
Kalapipal,12.96,Tonnes,NR,Lokwan,1750,1880,1850,Rs/Quintal
,,,NR,Mill Quality,1550,1800,1750,Rs/Quintal
,,,NR,MP Sharbati,1850,2105,1950,Rs/Quintal
Kannod,4.5,Tonnes,NR,Lok-1,1940,2009,1960,Rs/Quintal
Kareli,1.3,Tonnes,NR,Medium,1825,1895,1850,Rs/Quintal
Karera,6,Tonnes,NR,Other,1975,1990,1985,Rs/Quintal
Karhi,22.6,Tonnes,NR,Other,2003,2275,2275,Rs/Quintal
Kasrawad,33.8,Tonnes,NR,Local,2045,2070,2060,Rs/Quintal
Katni,143.4,Tonnes,NR,Local,1888,1965,1933,Rs/Quintal
,,,NR,Lokwan,1970,2030,2002,Rs/Quintal
Khachrod,5.6,Tonnes,NR,Lokwan,2051,2121,2071,Rs/Quintal
Khandwa,35.5,Tonnes,NR,Lok-1,1860,2151,2025,Rs/Quintal
Khargapur,27.96,Tonnes,NR,Mill Quality,1880,1890,1888,Rs/Quintal
Khargone,60,Tonnes,NR,Other,2051,2151,2126,Rs/Quintal
Khategaon,16.5,Tonnes,NR,Other,1911,1999,1946,Rs/Quintal
Khilchipur,4.2,Tonnes,NR,147 Average,1980,2081,2000,Rs/Quintal
Khirakiya,8.9,Tonnes,NR,147 Average,1935,1958,1945,Rs/Quintal
Khujner,1.6,Tonnes,NR,Deshi,1904,1904,1904,Rs/Quintal
Khurai,3.4,Tonnes,NR,MP Sharbati,1826,3900,2050,Rs/Quintal
Kolaras,1,Tonnes,NR,Other,1968,2045,2000,Rs/Quintal
Kukshi,12.95,Tonnes,NR,Other,1900,2100,2000,Rs/Quintal
Kumbhraj,3.8,Tonnes,NR,Medium,1960,1990,1970,Rs/Quintal
Lashkar,4,Tonnes,NR,Mill Quality,1900,2045,1965,Rs/Quintal
Lateri,2.4,Tonnes,NR,Deshi,1905,2200,2025,Rs/Quintal
LavKush Nagar(Laundi),13.6,Tonnes,NR,Deshi,1830,1850,1840,Rs/Quintal
Loharda,0.3,Tonnes,NR,Lokwan,1800,1800,1800,Rs/Quintal
Mahidpur,13,Tonnes,NR,Other,1955,2402,2078,Rs/Quintal
Maksudangarh,11.9,Tonnes,NR,Other,1985,2029,2000,Rs/Quintal
Manasa,156,Tonnes,NR,Other,1981,2205,2093,Rs/Quintal
Manawar,33.2,Tonnes,NR,Lokwan,2030,2070,2050,Rs/Quintal
Mandsaur,60,Tonnes,NR,147 Average,1950,2169,1990,Rs/Quintal
Mehar,15.64,Tonnes,NR,MP(Desi),1852,1872,1865,Rs/Quintal
Mehgaon,66,Tonnes,NR,Other,1840,1920,1900,Rs/Quintal
Momanbadodiya,1.6,Tonnes,NR,Other,1844,1848,1846,Rs/Quintal
Morena,4.6,Tonnes,NR,Lokwan,1850,1930,1925,Rs/Quintal
Mungawali,1.3,Tonnes,NR,Lokwan,2415,2415,2415,Rs/Quintal
Nagda,1.34,Tonnes,NR,Other,1900,1995,1971,Rs/Quintal
Nalkehda,2.8,Tonnes,NR,Other,1980,1985,1980,Rs/Quintal
Narsinghgarh,31.2,Tonnes,NR,147 Average,1910,2130,1990,Rs/Quintal
Nasrullaganj,16.2,Tonnes,NR,Other,1670,1990,1947,Rs/Quintal
Naugaon,568.34,Tonnes,NR,Dara,1600,1900,1850,Rs/Quintal
Neemuch,147.5,Tonnes,NR,147 Average,1984,2260,2012,Rs/Quintal
Niwadi,192.1,Tonnes,NR,Lokwan,1900,1965,1932,Rs/Quintal
Obedullaganj,47.4,Tonnes,NR,Lokwan,1861,2099,1976,Rs/Quintal
Paatan,3.3,Tonnes,NR,Lokwan,1800,2155,1960,Rs/Quintal
Palari,11.82,Tonnes,NR,147 Average,1900,1905,1902,Rs/Quintal
Pandhana,50,Tonnes,NR,Lok-1,1935,2021,1977,Rs/Quintal
Patharia,17,Tonnes,NR,Lokwan MP No. 1,1880,2020,1950,Rs/Quintal
Petlawad,30.5,Tonnes,NR,147 Average,1940,1950,1945,Rs/Quintal
Pichhour,250,Tonnes,NR,Lokwan,1918,1995,1956,Rs/Quintal
Pipariya,36.7,Tonnes,NR,Other,1775,1916,1880,Rs/Quintal
Piplya,4.6,Tonnes,NR,Lok -1 (Nilami Rate),1840,2200,2035,Rs/Quintal
Rahatgarh,5.1,Tonnes,NR,Other,1835,1850,1845,Rs/Quintal
Raisen,1,Tonnes,NR,Lok-1,1915,1915,1915,Rs/Quintal
Rajgarh,54.4,Tonnes,NR,147 Average,1775,2195,2050,Rs/Quintal
Rajnagar,24.4,Tonnes,NR,Mill Quality,1750,1800,1760,Rs/Quintal
Ramnagar,74.1,Tonnes,NR,1482,1900,1920,1910,Rs/Quintal
Ratlam,93,Tonnes,NR,Lok-1,1815,2280,2101,Rs/Quintal
Rehati,0.11,Tonnes,NR,Local,1911,1931,1931,Rs/Quintal
Rehli,478,Tonnes,NR,Other,1700,1900,1800,Rs/Quintal
Rewa,30.6,Tonnes,NR,Other,1920,1994,1961,Rs/Quintal
Sabalgarh,0.7,Tonnes,NR,Deshi,2080,2080,2080,Rs/Quintal
Sagar,48.2,Tonnes,NR,Other,1920,2475,2200,Rs/Quintal
Sailana,2.1,Tonnes,NR,Other,1771,2220,1950,Rs/Quintal
Sanawad,8.4,Tonnes,NR,Lokwan,1999,2071,2046,Rs/Quintal
Sanwer,2.8,Tonnes,NR,Other,1950,2001,1950,Rs/Quintal
Sarangpur,0.6,Tonnes,NR,Other,1900,1975,1970,Rs/Quintal
Satna,42.8,Tonnes,NR,Other,1600,1800,1750,Rs/Quintal
Sendhwa,75.9,Tonnes,NR,Lok-1,1840,1900,1870,Rs/Quintal
Sevda,40.5,Tonnes,NR,Mill Quality,1860,1920,1900,Rs/Quintal
Shahagarh,45,Tonnes,NR,Other,1860,1900,1880,Rs/Quintal
Shahdol,2.93,Tonnes,NR,Other,1885,1885,1885,Rs/Quintal
Shahpura,160.7,Tonnes,NR,Local,1700,1800,1750,Rs/Quintal
Shahpura(Jabalpur),10.06,Tonnes,NR,Other,1815,1825,1820,Rs/Quintal
Shajapur,10.39,Tonnes,NR,Other,2000,2141,2060,Rs/Quintal
Shamshabad,2,Tonnes,NR,Lok -1 (Nilami Rate),1925,1925,1925,Rs/Quintal
Sheopurbadod,2.8,Tonnes,NR,Other,1875,2100,1999,Rs/Quintal
Sheopurkalan,9.1,Tonnes,NR,Other,1950,2111,1995,Rs/Quintal
Shyampur,4,Tonnes,NR,MP Lokwan,1900,2145,1960,Rs/Quintal
Sidhi,15,Tonnes,NR,Deshi,1795,1797,1796,Rs/Quintal
Sihora,29.3,Tonnes,NR,Lokwan,1880,1880,1880,Rs/Quintal
,,,NR,Other,1877,1996,1986,Rs/Quintal
Silvani,78,Tonnes,NR,147 Average,1870,1945,1887,Rs/Quintal
Simariya,0.97,Tonnes,NR,White,1850,1850,1850,Rs/Quintal
Siroli,6.6,Tonnes,NR,Mill Quality,1939,1954,1941,Rs/Quintal
Sironj,44.8,Tonnes,NR,Other,1750,2706,2228,Rs/Quintal
Sonkatch,17.9,Tonnes,NR,Other,1780,2167,2050,Rs/Quintal
Suthalia,0.2,Tonnes,NR,Lokwan,1910,1910,1910,Rs/Quintal
Taal,1.5,Tonnes,NR,Medium,2005,2126,2028,Rs/Quintal
Tikamgarh,34.3,Tonnes,NR,Other,1910,2007,1971,Rs/Quintal
Timarni,57.4,Tonnes,NR,Mill Quality,1891,2008,1980,Rs/Quintal
Udaipura,2.3,Tonnes,NR,Lokwan,1800,1890,1860,Rs/Quintal
Ujjain,66.3,Tonnes,NR,Lokwan,1703,2290,1986,Rs/Quintal
Umariya,202.6,Tonnes,NR,Other,1800,1850,1830,Rs/Quintal
Unhel,0.3,Tonnes,NR,Other,1912,1912,1912,Rs/Quintal
Vidisha,158,Tonnes,NR,Lokwan,1820,2140,2050,Rs/Quintal
,,,NR,Sharbati,2300,2860,2680,Rs/Quintal
Maharashtra,,,,,,,,
Achalpur,8,Tonnes,NR,Other,1900,2200,2050,Rs/Quintal
Ahmedpur,1,Tonnes,NR,Other,1800,1900,1850,Rs/Quintal
Akola,3,Tonnes,NR,Other,2400,2800,2500,Rs/Quintal
Amalner,1,Tonnes,NR,Other,2200,2551,2551,Rs/Quintal
Amarawati,3,Tonnes,NR,Other,2100,2500,2300,Rs/Quintal
Ambad (Vadigodri),2,Tonnes,NR,Other,191,2851,2600,Rs/Quintal
Aurad Shahajani,NR,Tonnes,NR,Maharashtra 2189,1850,1860,1855,Rs/Quintal
Ausa,NR,Tonnes,NR,Maharashtra 2189,2000,4000,2738,Rs/Quintal
Baramati,8,Tonnes,NR,Kalyan,1900,2201,2000,Rs/Quintal
,,,NR,Maharashtra 2189,2021,2400,2160,Rs/Quintal
Barshi,1,Tonnes,NR,Other,1975,1981,1975,Rs/Quintal
Beed,NR,Tonnes,NR,Other,2000,2440,2400,Rs/Quintal
Bhandara,NR,Tonnes,NR,Maharashtra 2189,2210,2230,2220,Rs/Quintal
Chalisgaon,4,Tonnes,NR,Maharashtra 2189,1650,2800,2200,Rs/Quintal
Chikali,3,Tonnes,NR,Other,1600,2100,1850,Rs/Quintal
Chopada,NR,Tonnes,NR,Other,2000,2301,2201,Rs/Quintal
Deoulgaon Raja,1,Tonnes,NR,Other,1800,1900,1800,Rs/Quintal
Devala,NR,Tonnes,NR,Maharashtra 2189,1995,2015,2015,Rs/Quintal
Dhule,7,Tonnes,NR,Other,2040,2250,2121,Rs/Quintal
Dondaicha,3,Tonnes,NR,Other,1801,2341,2242,Rs/Quintal
Dound,5,Tonnes,NR,Maharashtra 2189,1900,2325,2100,Rs/Quintal
Gangakhed,3,Tonnes,NR,Bansi,1800,1900,1860,Rs/Quintal
Gangapur,1,Tonnes,NR,Other,1725,2201,1870,Rs/Quintal
Gevrai,2,Tonnes,NR,Other,1800,2400,2100,Rs/Quintal
Hinganghat,1,Tonnes,NR,Other,1903,2057,1950,Rs/Quintal
Jalana,11,Tonnes,NR,Other,2050,2300,2150,Rs/Quintal
Jamkhed,NR,Tonnes,NR,Other,1700,2000,1850,Rs/Quintal
Jintur,NR,Tonnes,NR,Other,1800,2599,1800,Rs/Quintal
Jintur(Bori),NR,Tonnes,NR,Other,1824,1824,1824,Rs/Quintal
Kalamb(Osmanabad),NR,Tonnes,NR,Maharashtra 2189,1900,2902,2051,Rs/Quintal
Kalvan,2,Tonnes,NR,Other,1700,2200,2100,Rs/Quintal
Kannad,1,Tonnes,NR,Other,2250,2350,2300,Rs/Quintal
Karanja,4,Tonnes,NR,Other,1900,2030,1960,Rs/Quintal
Katol,5,Tonnes,NR,Other,1911,2000,1960,Rs/Quintal
Khamgaon,6,Tonnes,NR,Other,1600,1941,1770,Rs/Quintal
Kopargaon,2,Tonnes,NR,Other,2051,2302,2110,Rs/Quintal
Lasalgaon,3,Tonnes,NR,Maharashtra 2189,2061,2305,2201,Rs/Quintal
Lasalgaon(Niphad),1,Tonnes,NR,Maharashtra 2189,2091,2211,2098,Rs/Quintal
Lasur Station,1,Tonnes,NR,Other,2000,2350,2350,Rs/Quintal
Latur,33,Tonnes,NR,Maharashtra 2189,2100,2700,2400,Rs/Quintal
Lonar,2,Tonnes,NR,Other,1900,1935,1918,Rs/Quintal
Malegaon,1,Tonnes,NR,Other,2007,2331,2111,Rs/Quintal
Malkapur,4,Tonnes,NR,Other,1935,2315,2070,Rs/Quintal
Mehekar,3,Tonnes,NR,Other,1935,2175,2000,Rs/Quintal
Mumbai,424,Tonnes,NR,Other,2500,3900,3200,Rs/Quintal
Nagpur,5,Tonnes,NR,Other,2600,2900,2825,Rs/Quintal
,,,NR,Sharbati,2000,2068,2035,Rs/Quintal
Nandurbar,2,Tonnes,NR,Maharashtra 2189,1985,2450,2225,Rs/Quintal
,,,NR,Other,1846,2352,2100,Rs/Quintal
Paithan,1,Tonnes,NR,Bansi,1900,2483,2100,Rs/Quintal
Parali Vaijyanath,NR,Tonnes,NR,Other,1650,2121,2000,Rs/Quintal
Pune,12,Tonnes,NR,Sharbati,3800,4000,3900,Rs/Quintal
Rahata,1,Tonnes,NR,Other,2000,2250,2000,Rs/Quintal
Rahuri,NR,Tonnes,NR,Other,1800,2000,1900,Rs/Quintal
Rahuri(Vambori),1,Tonnes,NR,Other,1800,2475,2137,Rs/Quintal
Raver,4,Tonnes,NR,Other,1850,2106,2050,Rs/Quintal
Sakri,1,Tonnes,NR,Other,2150,2440,2150,Rs/Quintal
Satana,2,Tonnes,NR,Other,2006,2325,2255,Rs/Quintal
Shahada,1,Tonnes,NR,Other,1921,2031,1971,Rs/Quintal
Shevgaon(Bodhegaon),1,Tonnes,NR,Maharashtra 2189,2100,2200,2200,Rs/Quintal
Shirpur,3,Tonnes,NR,Other,1800,2386,2051,Rs/Quintal
Shrirampur,1,Tonnes,NR,Other,2225,2225,2225,Rs/Quintal
Sindi(Selu),NR,Tonnes,NR,Other,1926,1926,1926,Rs/Quintal
Sinner,3,Tonnes,NR,Other,1986,2425,2180,Rs/Quintal
Solapur,79,Tonnes,NR,Sharbati,2440,2930,2560,Rs/Quintal
Telhara,5,Tonnes,NR,Other,1800,1900,1850,Rs/Quintal
Ulhasnagar,18,Tonnes,NR,Other,2200,2400,2300,Rs/Quintal
Umared,13,Tonnes,NR,Other,1900,2600,2100,Rs/Quintal
Vaijpur,2,Tonnes,NR,Other,1969,2550,2250,Rs/Quintal
Washim,7,Tonnes,NR,Maharashtra 2189,1850,2125,2000,Rs/Quintal
Washim(Ansing),1,Tonnes,NR,Maharashtra 2189,1600,1900,1700,Rs/Quintal
Yeola,NR,Tonnes,NR,Maharashtra 2189,1915,2375,1915,Rs/Quintal
NCT of Delhi,,,,,,,,
Najafgarh,6.2,Tonnes,NR,Dara,2000,2031,2015,Rs/Quintal
Narela,11.7,Tonnes,NR,Mexican,1960,2535,2000,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.5,Tonnes,NR,Other,1735,3000,1735,Rs/Quintal
Rajasthan,,,,,,,,
Anoopgarh,0.5,Tonnes,NR,Dara,2016,2016,2016,Rs/Quintal
Atru,1.8,Tonnes,NR,Other,1930,2045,1987,Rs/Quintal
Atru(Kawai Salpura),1.9,Tonnes,NR,Other,1991,2048,2020,Rs/Quintal
Badrisadri,68,Tonnes,NR,Other,2020,2171,2098,Rs/Quintal
Bagru,9,Tonnes,NR,Other,1800,2100,1950,Rs/Quintal
Bandikui,22.2,Tonnes,NR,Other,1945,2065,2005,Rs/Quintal
Baran,79.2,Tonnes,NR,Other,1850,2042,1971,Rs/Quintal
Bayana,4.2,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Begu,240,Tonnes,NR,Other,1760,1940,1860,Rs/Quintal
Bharatpur,21.7,Tonnes,NR,Other,1791,2113,1952,Rs/Quintal
Bharatpur(Kumer),1.1,Tonnes,NR,Other,2043,2043,2043,Rs/Quintal
Bhawani Mandi,4,Tonnes,NR,Other,1900,1970,1935,Rs/Quintal
Bhawani Mandi(Choumehla),15,Tonnes,NR,Other,1900,1990,1945,Rs/Quintal
Bijay Nagar,2.7,Tonnes,NR,Other,1991,2165,2050,Rs/Quintal
Bundi,30,Tonnes,NR,Other,1960,2162,2061,Rs/Quintal
Chaksu,1.9,Tonnes,NR,Other,1974,2130,2100,Rs/Quintal
Chhabra,4,Tonnes,NR,Other,1946,1986,1966,Rs/Quintal
Dausa,16.8,Tonnes,NR,Other,1779,2152,1965,Rs/Quintal
DEI(Bundi),0.3,Tonnes,NR,Other,1991,1991,1991,Rs/Quintal
Deoli,7.2,Tonnes,NR,Other,1950,2060,2005,Rs/Quintal
Dholpur,18,Tonnes,NR,Other,1970,2030,2000,Rs/Quintal
Fatehnagar,16.1,Tonnes,NR,Local,1925,2111,2110,Rs/Quintal
Gangapur City,1,Tonnes,NR,Other,1966,1966,1966,Rs/Quintal
Gangapurcity(Old Lal mandi),3.9,Tonnes,NR,Other,2011,2064,2037,Rs/Quintal
Hindoun,2.7,Tonnes,NR,Other,1931,2000,1966,Rs/Quintal
Itawa,24.7,Tonnes,NR,Other,1964,2110,2037,Rs/Quintal
Jhalarapatan,9.3,Tonnes,NR,Other,1911,2181,2074,Rs/Quintal
Kama,1.2,Tonnes,NR,Other,1975,1985,1980,Rs/Quintal
Keshoraipatan,5.6,Tonnes,NR,Other,1950,2054,2002,Rs/Quintal
Khairthal,6.6,Tonnes,NR,Other,1920,1960,1940,Rs/Quintal
Khanpur,9,Tonnes,NR,Other,1950,2116,2116,Rs/Quintal
Khedh(Bodaramev),10.6,Tonnes,NR,Other,1970,2055,1995,Rs/Quintal
Khedli(laxmangarh),2.5,Tonnes,NR,Other,1945,1960,1950,Rs/Quintal
Kherli,15.8,Tonnes,NR,Other,1900,2109,2000,Rs/Quintal
Kishangarh Renwal,1.1,Tonnes,NR,Other,1800,1800,1800,Rs/Quintal
Kotputli,0.3,Tonnes,NR,343,1600,1800,1700,Rs/Quintal
Kuchaman City,1.6,Tonnes,NR,Other,2150,2200,2200,Rs/Quintal
Lalsot,10.6,Tonnes,NR,Other,1950,2031,1980,Rs/Quintal
Lalsot(Mandabari),10.6,Tonnes,NR,Other,1945,2034,1989,Rs/Quintal
Madanganj Kishanganj,3,Tonnes,NR,Other,1600,2100,1850,Rs/Quintal
Mandalgarh,2,Tonnes,NR,Local,1700,1750,1735,Rs/Quintal
Nadwai,5.7,Tonnes,NR,Other,1995,2030,2020,Rs/Quintal
Nimbahera,60,Tonnes,NR,Other,2035,2160,2100,Rs/Quintal
Niwai,1.6,Tonnes,NR,Other,1850,2050,1950,Rs/Quintal
Padampur,0.1,Tonnes,NR,Other,1850,1850,1850,Rs/Quintal
Pratapgarh,1.1,Tonnes,NR,Other,1959,2077,2018,Rs/Quintal
Raisingh Nagar,1.5,Tonnes,NR,Other,1999,2040,2011,Rs/Quintal
Ramaganj Mandi,4.9,Tonnes,NR,Other,1951,2115,2015,Rs/Quintal
Sawai Madhopur,8.3,Tonnes,NR,Other,1950,2010,1986,Rs/Quintal
Sri Vijayanagar,1.5,Tonnes,NR,Other,1943,1943,1943,Rs/Quintal
Sriganganagar,1,Tonnes,NR,Other,1942,1942,1942,Rs/Quintal
Sumerpur,18.3,Tonnes,NR,1482,2001,2311,2201,Rs/Quintal
Tonk,9,Tonnes,NR,Dara Mill Quality,1980,2016,1990,Rs/Quintal
Uttar Pradesh,,,,,,,,
Agra,127,Tonnes,NR,Dara,2020,2080,2050,Rs/Quintal
Ait,2.1,Tonnes,NR,Dara,2050,2070,2060,Rs/Quintal
Ajuha,30,Tonnes,NR,Dara,1875,1925,1900,Rs/Quintal
Akbarpur,60,Tonnes,NR,Dara,1910,1970,1940,Rs/Quintal
Aliganj,8,Tonnes,NR,Dara,1800,1900,1850,Rs/Quintal
Aligarh,60,Tonnes,NR,Dara,1950,1970,1960,Rs/Quintal
Allahabad,20,Tonnes,NR,Dara,1700,2250,1850,Rs/Quintal
Amroha,0.4,Tonnes,NR,Other,1740,1750,1745,Rs/Quintal
Anandnagar,7,Tonnes,NR,Dara,1700,1800,1745,Rs/Quintal
Atarra,12,Tonnes,NR,Dara,1850,2000,1900,Rs/Quintal
Auraiya,22.5,Tonnes,NR,Dara,1900,2050,1980,Rs/Quintal
Awagarh,10,Tonnes,NR,Dara,2000,2070,2050,Rs/Quintal
Azamgarh,115,Tonnes,NR,Dara,1835,1860,1845,Rs/Quintal
Baberu,7.2,Tonnes,NR,Dara,1845,2010,1925,Rs/Quintal
Babrala,8.7,Tonnes,NR,Dara,1625,1860,1780,Rs/Quintal
Bachranwa,38,Tonnes,NR,Dara,1810,1830,1825,Rs/Quintal
Badayoun,16,Tonnes,NR,Dara,1900,1980,1950,Rs/Quintal
Badda,32,Tonnes,NR,147 Average,1860,1900,1900,Rs/Quintal
Bahraich,232.5,Tonnes,NR,Dara,1725,1815,1800,Rs/Quintal
Ballia,70,Tonnes,NR,Dara,1750,1860,1810,Rs/Quintal
Balrampur,12,Tonnes,NR,Dara,1850,1900,1875,Rs/Quintal
Banda,25,Tonnes,NR,Dara,1900,2000,1940,Rs/Quintal
Banthara,92,Tonnes,NR,Dara,1800,2000,1900,Rs/Quintal
Baraut,0.2,Tonnes,NR,Other,1750,1850,1800,Rs/Quintal
Bareilly,28,Tonnes,NR,Dara,1850,1940,1900,Rs/Quintal
Barhaj,55,Tonnes,NR,Dara,1860,1880,1870,Rs/Quintal
Basti,5,Tonnes,NR,Dara,1810,1850,1830,Rs/Quintal
Bewar,3,Tonnes,NR,Dara,1750,1950,1850,Rs/Quintal
Bharthna,40,Tonnes,NR,Dara,1940,2020,1970,Rs/Quintal
Bharwari,34,Tonnes,NR,Dara,1780,1850,1820,Rs/Quintal
Bindki,250,Tonnes,NR,Dara,1870,2000,1940,Rs/Quintal
Buland Shahr,18,Tonnes,NR,Dara,1960,1985,1975,Rs/Quintal
Chandausi,15,Tonnes,NR,Dara,1830,1925,1870,Rs/Quintal
Chandoli,11.5,Tonnes,NR,Dara,1820,1920,1870,Rs/Quintal
Charkhari,2.4,Tonnes,NR,147 Average,1800,1850,1825,Rs/Quintal
Charra,2,Tonnes,NR,Dara,1975,2050,2000,Rs/Quintal
Chirgaon,3,Tonnes,NR,Dara,1880,1900,1890,Rs/Quintal
Chorichora,14,Tonnes,NR,Dara,1775,1900,1825,Rs/Quintal
Choubepur,32.5,Tonnes,NR,Dara,1920,2020,1970,Rs/Quintal
Dadri,90,Tonnes,NR,Dara,1970,2030,2000,Rs/Quintal
Dankaur,0.05,Tonnes,NR,Dara,1850,1970,1910,Rs/Quintal
Dhanura,0.8,Tonnes,NR,Dara,1735,1735,1735,Rs/Quintal
Dibiapur,45.5,Tonnes,NR,Dara,1700,1800,1750,Rs/Quintal
Divai,0.5,Tonnes,NR,Dara,1730,1736,1735,Rs/Quintal
Etah,35,Tonnes,NR,Dara,1930,1970,1950,Rs/Quintal
Etawah,90,Tonnes,NR,Dara,1950,2050,1990,Rs/Quintal
Farukhabad,14,Tonnes,NR,Dara,1900,1930,1920,Rs/Quintal
Fatehabad,20,Tonnes,NR,Dara,1900,2000,1950,Rs/Quintal
Fatehpur Sikri,5,Tonnes,NR,Dara,1850,1960,1910,Rs/Quintal
Gadaura,20,Tonnes,NR,Dara,1700,1800,1760,Rs/Quintal
Gangoh,4,Tonnes,NR,Dara,1780,1810,1790,Rs/Quintal
Gazipur,35,Tonnes,NR,Dara,1860,1900,1880,Rs/Quintal
Ghaziabad,290,Tonnes,NR,Dara,2040,2090,2060,Rs/Quintal
Golagokarnath,29,Tonnes,NR,Dara,1830,1900,1860,Rs/Quintal
Gonda,105,Tonnes,NR,Dara,1890,1920,1900,Rs/Quintal
Gurusarai,5,Tonnes,NR,Dara,1750,1900,1850,Rs/Quintal
Hapur,70,Tonnes,NR,Dara,1900,2050,1970,Rs/Quintal
Hardoi,220,Tonnes,NR,Dara,1900,1960,1930,Rs/Quintal
Hargaon (Laharpur),9,Tonnes,NR,147 Average,1840,1850,1845,Rs/Quintal
Jafarganj,16,Tonnes,NR,Dara,1960,2050,1990,Rs/Quintal
Jagnair,12,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Jahanabad,35,Tonnes,NR,Dara,1700,1810,1780,Rs/Quintal
Jahangirabad,6,Tonnes,NR,Dara,1945,1955,1950,Rs/Quintal
Jalaun,3.7,Tonnes,NR,Dara,1920,1980,1961,Rs/Quintal
Jangipura,25,Tonnes,NR,Dara,1850,1890,1870,Rs/Quintal
Jarar,6,Tonnes,NR,Dara,1830,1870,1860,Rs/Quintal
Jasra,180,Tonnes,NR,Dara,1800,1900,1870,Rs/Quintal
Jaunpur,48,Tonnes,NR,Dara,1880,1925,1900,Rs/Quintal
Jayas,72,Tonnes,NR,Dara,1890,2000,1980,Rs/Quintal
Jhansi,18,Tonnes,NR,Other,1790,1950,1875,Rs/Quintal
Jhijhank,140,Tonnes,NR,Dara,1715,1735,1725,Rs/Quintal
Kadaura,2,Tonnes,NR,147 Average,1800,1850,1825,Rs/Quintal
Kamlaganj,7.5,Tonnes,NR,Dara,1800,1850,1830,Rs/Quintal
Kannauj,12.5,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Kanpur(Grain),435,Tonnes,NR,Dara,1925,2000,1975,Rs/Quintal
Kasganj,40,Tonnes,NR,Dara,1940,1990,1960,Rs/Quintal
Kayamganj,18,Tonnes,NR,Dara,2010,2030,2020,Rs/Quintal
Khaga,26.1,Tonnes,NR,Dara,1950,1960,1955,Rs/Quintal
Khair,13,Tonnes,NR,Dara,1960,2030,2000,Rs/Quintal
Khairagarh,12,Tonnes,NR,Dara,1850,1950,1900,Rs/Quintal
Kishunpur,15,Tonnes,NR,Dara,1700,2100,2000,Rs/Quintal
Konch,15,Tonnes,NR,Dara,1950,2025,1990,Rs/Quintal
Kopaganj,36,Tonnes,NR,Dara,1800,1900,1840,Rs/Quintal
Kosikalan,30,Tonnes,NR,Dara,1950,2050,2000,Rs/Quintal
Lakhimpur,310,Tonnes,NR,Dara,1820,1860,1840,Rs/Quintal
Lalitpur,130,Tonnes,NR,Dara,1900,2000,1960,Rs/Quintal
Lucknow,76,Tonnes,NR,Dara,1920,1975,1950,Rs/Quintal
Madhoganj,85,Tonnes,NR,Dara,1900,2000,1960,Rs/Quintal
Madhogarh,4,Tonnes,NR,Other,1900,1940,1920,Rs/Quintal
Maharajganj,15,Tonnes,NR,Dara,1800,1850,1850,Rs/Quintal
Mahoba,23.5,Tonnes,NR,Other,1850,1900,1870,Rs/Quintal
Mainpuri,63,Tonnes,NR,Dara,NR,NR,1951,Rs/Quintal
Mathura,32,Tonnes,NR,Dara,1700,1900,1800,Rs/Quintal
Mau,36,Tonnes,NR,Dara,1800,1900,1840,Rs/Quintal
Mau(Chitrakut),25,Tonnes,NR,147 Average,1875,1925,1900,Rs/Quintal
