"Commodity-wise, Market-wise Daily Report on : 06/01/2019 NR : Not Reported",,,,,,,,
Market Center,Arrivals(in tonnes),Unit of Arrivals,Origin,Variety,Minimum Prices(in Rs/quintals),Maximum Prices(in Rs/quintals),Modal Prices(in Rs/quintals),Unit of Price
Pune,8,Tonnes,NR,Other,2000,3000,2300,Rs/Quintal
Punjab,,,,,,,,
Guru Har Sahai,0.3,Tonnes,NR,Sapota,2500,3000,3000,Rs/Quintal
Rajasthan,,,,,,,,
Alwar(FV),0.5,Tonnes,NR,Other,3200,4400,3800,Rs/Quintal
Sriganganagar(F&V),6,Tonnes,NR,Other,2300,2300,2300,Rs/Quintal
Uttar Pradesh,,,,,,,,
Baraut,0.2,Tonnes,NR,Sapota,2000,2200,2100,Rs/Quintal
Etah,2,Tonnes,NR,Sapota,2100,2400,2260,Rs/Quintal
Shikohabad,1,Tonnes,NR,Sapota,2480,2520,2500,Rs/Quintal
Sikanderabad,0.5,Tonnes,NR,Sapota,2000,2400,2200,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.8,Tonnes,NR,Other,1500,1600,1550,Rs/Quintal
Kicchha,2.2,Tonnes,NR,Sapota,1800,2200,2000,Rs/Quintal
Grapes,,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),4.87,Tonnes,NR,Other,2000,5000,3500,Rs/Quintal
Haryana,,,,,,,,
Barwala(Hisar),1,Tonnes,NR,Other,9000,9000,9000,Rs/Quintal
Fatehabad,0.2,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Mohindergarh,1.5,Tonnes,NR,Black,6000,8000,8000,Rs/Quintal
,,,NR,Green,6000,8000,8000,Rs/Quintal
"New Grain Market , Rohtak",0.7,Tonnes,NR,Other,4000,5500,4500,Rs/Quintal
Sampla,0.2,Tonnes,NR,Other,8000,8000,8000,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,12500,16000,14000,Rs/Quintal
Solan,0.06,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,1,Tonnes,NR,Black,14000,14000,14000,Rs/Quintal
,,,NR,Green,10000,10000,10000,Rs/Quintal
,,,NR,Other,6000,6000,6000,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),5,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Pune,4,Tonnes,NR,Other,4000,22000,10000,Rs/Quintal
Punjab,,,,,,,,
Nabha,2,Tonnes,NR,Other,8000,10500,9300,Rs/Quintal
Patti,0.06,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Sangrur,0.4,Tonnes,NR,Green,5000,6000,6000,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),0.5,Tonnes,NR,Other,2000,3200,2700,Rs/Quintal
Alwar(FV),1.3,Tonnes,NR,Other,4800,7000,5900,Rs/Quintal
Sriganganagar(F&V),0.5,Tonnes,NR,Green,7000,7000,7000,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,5.5,Tonnes,NR,Black,1714,5714,2571,Rs/Quintal
Uttrakhand,,,,,,,,
Kicchha,0.5,Tonnes,NR,Green,5000,6000,5800,Rs/Quintal
Guava,,,,,,,,
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),0.78,Tonnes,NR,Guava,1000,4000,2500,Rs/Quintal
Haryana,,,,,,,,
Barwala(Hisar),2,Tonnes,NR,Other,2000,2000,2000,Rs/Quintal
Faridabad,5,Tonnes,NR,Guava Alahabad,2000,3000,2500,Rs/Quintal
Fatehabad,3,Tonnes,NR,Other,1800,2000,1800,Rs/Quintal
Gurgaon,6.9,Tonnes,NR,Other,1500,3000,2250,Rs/Quintal
Khanina,0.2,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Ladwa,0.8,Tonnes,NR,Guava,3500,4000,3500,Rs/Quintal
Mohindergarh,3.1,Tonnes,NR,Guava,1500,2500,2000,Rs/Quintal
Narnaul,0.7,Tonnes,NR,Other,2000,2200,2200,Rs/Quintal
"New Grain Market , Rohtak",7.8,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Radaur,2,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Ratia,0.5,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Thanesar,2,Tonnes,NR,Other,1500,4000,2500,Rs/Quintal
Uklana,0.1,Tonnes,NR,Guava,1400,1400,1400,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,4600,4800,4700,Rs/Quintal
Solan,0.3,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Madhya Pradesh,,,,,,,,
Guna(F&V),0.3,Tonnes,NR,Guava,1200,1250,1250,Rs/Quintal
Maharashtra,,,,,,,,
Aurangabad,1,Tonnes,NR,Other,1000,1800,1400,Rs/Quintal
Kamthi,NR,Tonnes,NR,Other,1000,1500,1400,Rs/Quintal
Nasik,NR,Tonnes,NR,Other,1800,3500,2850,Rs/Quintal
Pune,7,Tonnes,NR,Other,2000,6000,3500,Rs/Quintal
Pune(Hadapsar),NR,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.3,Tonnes,NR,Other,2000,2500,2250,Rs/Quintal
Malerkotla,2,Tonnes,NR,Guava,1900,2700,2500,Rs/Quintal
Nabha,7,Tonnes,NR,Other,2200,3500,2700,Rs/Quintal
Patti,1,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Sangrur,0.3,Tonnes,NR,Guava,1000,1500,1000,Rs/Quintal
Talwandi Sabo,0.4,Tonnes,NR,Other,1400,1800,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),21.3,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Alwar(FV),4.2,Tonnes,NR,Other,1600,3000,2300,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,17.1,Tonnes,NR,Guava,667,3167,1333,Rs/Quintal
Uttar Pradesh,,,,,,,,
Aliganj,9.8,Tonnes,NR,Guava,500,700,600,Rs/Quintal
Badayoun,2,Tonnes,NR,Guava,1150,1600,1460,Rs/Quintal
Bangarmau,1.2,Tonnes,NR,Guava,1150,1250,1200,Rs/Quintal
Chaandpur,2,Tonnes,NR,Guava,1200,1400,1300,Rs/Quintal
Etah,2,Tonnes,NR,Guava,1500,1800,1650,Rs/Quintal
Faizabad,5.5,Tonnes,NR,Guava,1700,2000,1800,Rs/Quintal
Fatehabad,13,Tonnes,NR,Guava,1500,1560,1530,Rs/Quintal
Gangoh,0.2,Tonnes,NR,Guava,1745,1780,1760,Rs/Quintal
Ganjdudwara,2.6,Tonnes,NR,Guava,650,700,670,Rs/Quintal
Ghaziabad,140,Tonnes,NR,Guava,1800,2200,2050,Rs/Quintal
Gulavati,0.2,Tonnes,NR,Guava,718,722,720,Rs/Quintal
Jahangirabad,0.7,Tonnes,NR,Guava,2100,2200,2150,Rs/Quintal
Jhijhank,7,Tonnes,NR,Guava,700,750,725,Rs/Quintal
Kairana,2,Tonnes,NR,Guava,NR,NR,950,Rs/Quintal
Lucknow,68,Tonnes,NR,Guava,1000,1300,1200,Rs/Quintal
Nakud,0.2,Tonnes,NR,Guava,1500,1800,1600,Rs/Quintal
Pilibhit,15.5,Tonnes,NR,Guava,1660,1700,1680,Rs/Quintal
Rura,1,Tonnes,NR,Guava,750,850,800,Rs/Quintal
Samsabad,0.4,Tonnes,NR,Guava,1300,1500,1400,Rs/Quintal
Shikohabad,6.5,Tonnes,NR,Guava,1380,1425,1400,Rs/Quintal
Thanabhawan,0.2,Tonnes,NR,Other,1200,1400,1320,Rs/Quintal
Unnao,14,Tonnes,NR,Guava,1150,1275,1225,Rs/Quintal
Uttrakhand,,,,,,,,
Haridwar Union,2,Tonnes,NR,Other,620,1000,800,Rs/Quintal
Kashipur,0.8,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Manglaur,1.9,Tonnes,NR,Other,1000,1200,1100,Rs/Quintal
Roorkee,2,Tonnes,NR,Other,800,1300,1000,Rs/Quintal
West Bengal,,,,,,,,
Baruipur(Canning),0.4,Tonnes,NR,Other,6200,6500,6300,Rs/Quintal
Jack Fruit,,,,,,,,
Maharashtra,,,,,,,,
Nagpur,12,Tonnes,NR,Other,1400,1600,1550,Rs/Quintal
Karbuja(Musk Melon),,,,,,,,
Maharashtra,,,,,,,,
Pune,9,Tonnes,NR,Other,1000,2500,1500,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,12,Tonnes,NR,Karbhuja,500,1200,700,Rs/Quintal
Kinnow,,,,,,,,
Haryana,,,,,,,,
Asandh,1.5,Tonnes,NR,Other,2100,2400,2250,Rs/Quintal
Barwala(Hisar),8,Tonnes,NR,Kinnow,1400,1500,1500,Rs/Quintal
Faridabad,16,Tonnes,NR,Kinnow,1000,1400,1200,Rs/Quintal
Fatehabad,7,Tonnes,NR,Other,1300,1800,1500,Rs/Quintal
Ladwa,3.2,Tonnes,NR,Kinnow,1800,2000,1800,Rs/Quintal
Mohindergarh,2.7,Tonnes,NR,Kinnow,1000,2000,1500,Rs/Quintal
Narnaul,12,Tonnes,NR,Other,1500,1800,1800,Rs/Quintal
"New Grain Market , Rohtak",2,Tonnes,NR,Other,1000,1400,1100,Rs/Quintal
Radaur,8,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Ratia,2.2,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Himachal Pradesh,,,,,,,,
Solan,2.9,Tonnes,NR,Other,1500,2000,1800,Rs/Quintal
Punjab,,,,,,,,
Abohar,95,Tonnes,NR,Kinnow,NR,NR,1100,Rs/Quintal
,,,NR,Kinnow,NR,NR,800,Rs/Quintal
,,,NR,Kinnow,NR,NR,200,Rs/Quintal
Amritsar(Amritsar Mewa Mandi),47,Tonnes,NR,Kinnow,800,1500,1200,Rs/Quintal
Barnala,10.3,Tonnes,NR,Kinnow,1100,1600,1350,Rs/Quintal
Bhawanigarh,0.7,Tonnes,NR,Other,1000,1400,1200,Rs/Quintal
Dudhansadhan,0.2,Tonnes,NR,Other,1400,1800,1600,Rs/Quintal
Ferozepur Cantt.,0.3,Tonnes,NR,Kinnow,800,900,850,Rs/Quintal
Guru Har Sahai,0.8,Tonnes,NR,Kinnow,1500,1800,1800,Rs/Quintal
Kharar,1.3,Tonnes,NR,Kinnow,1400,1800,1600,Rs/Quintal
Mansa,4,Tonnes,NR,Kinnow,1500,2500,1800,Rs/Quintal
Patti,5,Tonnes,NR,Other,800,1200,1000,Rs/Quintal
Sangrur,1.6,Tonnes,NR,Kinnow,1000,1500,1000,Rs/Quintal
,,,NR,Kinnow,600,600,600,Rs/Quintal
Sunam,1,Tonnes,NR,Other,800,1500,1200,Rs/Quintal
Talwandi Sabo,0.6,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Tarantaran,25,Tonnes,NR,Other,1200,1400,1300,Rs/Quintal
Zira,0.4,Tonnes,NR,Other,1300,1800,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),3.7,Tonnes,NR,Other,900,2000,1500,Rs/Quintal
Sriganganagar(F&V),20,Tonnes,NR,Other,1100,1100,1100,Rs/Quintal
Telangana,,,,,,,,
Gaddiannaram,38.8,Tonnes,NR,Kinnow,1250,3750,1750,Rs/Quintal
Uttar Pradesh,,,,,,,,
Faizabad,1.7,Tonnes,NR,Kinnow,1675,1800,1700,Rs/Quintal
Kadhle,0.6,Tonnes,NR,Kinnow,600,700,650,Rs/Quintal
Uttrakhand,,,,,,,,
Roorkee,5,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Lime,,,,,,,,
Maharashtra,,,,,,,,
Akluj,300,Tonnes,NR,Other,1,1,1,Rs/Quintal
Aurangabad,2,Tonnes,NR,Other,2000,3200,2600,Rs/Quintal
Karad,15,Tonnes,NR,Other,1000,1700,1700,Rs/Quintal
Nagpur,15,Tonnes,NR,Other,2500,3000,2875,Rs/Quintal
Nasik,4,Tonnes,NR,Other,700,2000,1600,Rs/Quintal
Pune,43,Tonnes,NR,Other,700,3700,1100,Rs/Quintal
Punjab,,,,,,,,
Guru Har Sahai,0.1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),2.7,Tonnes,NR,Other,1500,2500,2200,Rs/Quintal
Sriganganagar(F&V),2,Tonnes,NR,Other,2300,2300,2300,Rs/Quintal
Uttar Pradesh,,,,,,,,
Jhansi,5,Tonnes,NR,Lime,2250,2600,2450,Rs/Quintal
Orai,2,Tonnes,NR,Lime,2500,2600,2550,Rs/Quintal
Mango,,,,,,,,
Goa,,,,,,,,
Mapusa,2,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Vadodara(Sayajipura),1.7,Tonnes,NR,Other,4500,6000,5300,Rs/Quintal
,,,NR,Other,4500,6000,5300,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.5,Tonnes,NR,Other,10000,10000,10000,Rs/Quintal
Mousambi(Sweet Lime),,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),4.26,Tonnes,NR,Other,2000,3500,2750,Rs/Quintal
Chattisgarh,,,,,,,,
Rajnandgaon,1,Tonnes,NR,Mousambi,4000,4000,4000,Rs/Quintal
Goa,,,,,,,,
Mapusa,2.3,Tonnes,NR,Mousambi,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),0.66,Tonnes,NR,Mousambi,4000,6000,5000,Rs/Quintal
Haryana,,,,,,,,
Barwala(Hisar),2,Tonnes,NR,Other,3500,3500,3500,Rs/Quintal
Gurgaon,70.4,Tonnes,NR,Other,1500,3500,2500,Rs/Quintal
"New Grain Market , Rohtak",0.4,Tonnes,NR,Other,2000,2800,2200,Rs/Quintal
Safidon,2.3,Tonnes,NR,Mousambi,1900,3800,2500,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.1,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Patti,1,Tonnes,NR,Other,2800,3200,3000,Rs/Quintal
Sangrur,1,Tonnes,NR,Mousambi,3200,3500,3500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),0.7,Tonnes,NR,Other,2500,3200,2800,Rs/Quintal
Uttar Pradesh,,,,,,,,
Baberu,0.5,Tonnes,NR,Mousambi,2335,2520,2425,Rs/Quintal
Banda,1.5,Tonnes,NR,Mousambi,2300,2470,2400,Rs/Quintal
Bareilly,12.5,Tonnes,NR,Mousambi,2400,2450,2425,Rs/Quintal
Basti,2.2,Tonnes,NR,Mousambi,2250,2350,2300,Rs/Quintal
Bijnaur,1.3,Tonnes,NR,Mousambi,2200,2300,2250,Rs/Quintal
Bindki,1.5,Tonnes,NR,Mousambi,2800,3000,2900,Rs/Quintal
Dadri,2,Tonnes,NR,Mousambi,2400,2500,2450,Rs/Quintal
Etah,1.8,Tonnes,NR,Mousambi,2350,2550,2460,Rs/Quintal
Fatehabad,6,Tonnes,NR,Mousambi,2300,2350,2330,Rs/Quintal
Gonda,1.4,Tonnes,NR,Mousambi,2880,2900,2890,Rs/Quintal
Jafarganj,0.8,Tonnes,NR,Mousambi,3250,3500,3300,Rs/Quintal
Kannauj,3,Tonnes,NR,Mousambi,2400,2500,2450,Rs/Quintal
Karvi,0.7,Tonnes,NR,Mousambi,2400,2550,2465,Rs/Quintal
Kasganj,1.6,Tonnes,NR,Mousambi,2520,2600,2580,Rs/Quintal
Khairagarh,0.8,Tonnes,NR,Mousambi,2500,2600,2550,Rs/Quintal
Mahoba,2,Tonnes,NR,Mousambi,2000,2060,2025,Rs/Quintal
Muradabad,8,Tonnes,NR,Mousambi,2300,2500,2400,Rs/Quintal
Muzzafarnagar,3,Tonnes,NR,Mousambi,2300,2400,2330,Rs/Quintal
Pilibhit,7.5,Tonnes,NR,Mousambi,2370,2410,2390,Rs/Quintal
Pratapgarh,0.5,Tonnes,NR,Mousambi,2670,2690,2680,Rs/Quintal
Shahjahanpur,16,Tonnes,NR,Mousambi,1850,1950,1900,Rs/Quintal
Sultanpur,4,Tonnes,NR,Mousambi,2600,2700,2635,Rs/Quintal
Unnao,0.3,Tonnes,NR,Mousambi,1650,1750,1700,Rs/Quintal
Varanasi(F&V),52,Tonnes,NR,Mousambi,2600,2680,2650,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,1.4,Tonnes,NR,Mousambi,1500,1600,1550,Rs/Quintal
Kicchha,0.5,Tonnes,NR,Mousambi,2200,2800,2500,Rs/Quintal
Orange,,,,,,,,
Chattisgarh,,,,,,,,
Rajnandgaon,1,Tonnes,NR,Orange,3500,3500,3500,Rs/Quintal
Goa,,,,,,,,
Mapusa,18.65,Tonnes,NR,Orange,3000,3000,3000,Rs/Quintal
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),0.15,Tonnes,NR,Orange,1500,2500,2000,Rs/Quintal
Haryana,,,,,,,,
Gurgaon,4.8,Tonnes,NR,Other,2500,5000,3750,Rs/Quintal
Khanina,0.2,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
"New Grain Market , Rohtak",1.3,Tonnes,NR,Other,3500,4500,4000,Rs/Quintal
Kerala,,,,,,,,
Nedumkandam,0.5,Tonnes,NR,Other,5000,5000,5000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Bhopal(F&V),2.5,Tonnes,NR,Other,600,1000,800,Rs/Quintal
Dhar(F&V),0.6,Tonnes,NR,Other,2000,2450,2200,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),7,Tonnes,NR,Other,1800,2200,2000,Rs/Quintal
Aurangabad,2,Tonnes,NR,Other,1000,1800,1400,Rs/Quintal
Karad,1,Tonnes,NR,Other,2800,3000,3000,Rs/Quintal
Pune,21,Tonnes,NR,Other,1000,6300,2900,Rs/Quintal
Odisha,,,,,,,,
Bonai,0.3,Tonnes,NR,Other,8000,8000,8000,Rs/Quintal
,,,NR,Other,8000,8000,8000,Rs/Quintal
,,,NR,Other,8000,8000,8000,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),1.1,Tonnes,NR,Other,1000,2000,1800,Rs/Quintal
Sriganganagar(F&V),1.5,Tonnes,NR,Other,4000,4000,4000,Rs/Quintal
Uttar Pradesh,,,,,,,,
Jhansi,2,Tonnes,NR,Orange,2100,2450,2300,Rs/Quintal
Ruperdeeha,3,Tonnes,NR,Orange,NR,3000,2800,Rs/Quintal
Unnao,1,Tonnes,NR,Orange,1500,1600,1550,Rs/Quintal
Varanasi(F&V),50,Tonnes,NR,Orange,2470,2550,2500,Rs/Quintal
Uttrakhand,,,,,,,,
Haridwar Union,1,Tonnes,NR,Other,1000,1500,1200,Rs/Quintal
Kashipur,0.7,Tonnes,NR,Orange,1600,1800,1700,Rs/Quintal
Khateema,2,Tonnes,NR,Other,2100,2300,2200,Rs/Quintal
Kicchha,1,Tonnes,NR,Nagpuri,1500,1800,1700,Rs/Quintal
Kotadwara,2.2,Tonnes,NR,Other,1200,1900,1650,Rs/Quintal
,,,NR,Other,1200,1900,1650,Rs/Quintal
,,,NR,Other,1200,1900,1650,Rs/Quintal
Rishikesh,7.6,Tonnes,NR,Other,1430,1580,1480,Rs/Quintal
Papaya,,,,,,,,
Goa,,,,,,,,
Mapusa,14,Tonnes,NR,Papaya,800,900,850,Rs/Quintal
Himachal Pradesh,,,,,,,,
Bhuntar,0.1,Tonnes,NR,Other,3000,3200,3100,Rs/Quintal
Solan,0.2,Tonnes,NR,Other,2000,3000,2500,Rs/Quintal
Kerala,,,,,,,,
Koovapadi,0.9,Tonnes,NR,Papaya,1600,1800,1700,Rs/Quintal
,,,NR,Papaya,1300,1500,1400,Rs/Quintal
,,,NR,Papaya,1000,1200,1100,Rs/Quintal
Madhya Pradesh,,,,,,,,
Dhar(F&V),1.5,Tonnes,NR,Other,700,1000,800,Rs/Quintal
Harda(F&V),27,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Lashkar(F&V),12.7,Tonnes,NR,Papaya,400,500,450,Rs/Quintal
Punjab,,,,,,,,
Barnala,1.2,Tonnes,NR,Other,1200,1600,1400,Rs/Quintal
Bhawanigarh,0.4,Tonnes,NR,Other,1500,1500,1500,Rs/Quintal
Dudhansadhan,0.1,Tonnes,NR,Other,1200,1800,1500,Rs/Quintal
Ferozepur Cantt.,0.54,Tonnes,NR,Papaya,1700,1850,1750,Rs/Quintal
Malerkotla,2,Tonnes,NR,Other,800,1000,950,Rs/Quintal
Rajpura,1.1,Tonnes,NR,Other,1500,2000,1750,Rs/Quintal
Zira,0.1,Tonnes,NR,Papaya,1300,1800,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),33.8,Tonnes,NR,Other,500,1000,800,Rs/Quintal
Jalore,0.4,Tonnes,NR,Other,1300,1500,1400,Rs/Quintal
Sriganganagar(F&V),7,Tonnes,NR,Other,1200,1200,1200,Rs/Quintal
Uttar Pradesh,,,,,,,,
Bijnaur,0.9,Tonnes,NR,Papaya,1300,1400,1350,Rs/Quintal
Chaandpur,3,Tonnes,NR,Papaya,1100,1200,1150,Rs/Quintal
Dadri,6,Tonnes,NR,Papaya,1700,1800,1750,Rs/Quintal
Dhanura,0.7,Tonnes,NR,Papaya,1000,1050,1000,Rs/Quintal
Etah,3,Tonnes,NR,Papaya,1500,1750,1620,Rs/Quintal
Fatehabad,12,Tonnes,NR,Papaya,1200,1240,1230,Rs/Quintal
Firozabad,44,Tonnes,NR,Papaya,600,800,700,Rs/Quintal
Gangoh,0.3,Tonnes,NR,Papaya,2155,2195,2175,Rs/Quintal
Ghaziabad,800,Tonnes,NR,Papaya,1500,1700,1600,Rs/Quintal
Jahangirabad,0.3,Tonnes,NR,Papaya,2050,2150,2100,Rs/Quintal
Jarar,0.2,Tonnes,NR,Papaya,1100,1200,1150,Rs/Quintal
Jhansi,6,Tonnes,NR,Papaya,1400,1650,1540,Rs/Quintal
Jhijhank,3,Tonnes,NR,Other,980,1020,1000,Rs/Quintal
Khairagarh,1.6,Tonnes,NR,Papaya,2200,2300,2250,Rs/Quintal
Lucknow,130,Tonnes,NR,Papaya,1200,1400,1300,Rs/Quintal
Mawana,1,Tonnes,NR,Papaya,1500,1700,1600,Rs/Quintal
Muradabad,30,Tonnes,NR,Papaya,900,1000,950,Rs/Quintal
Muzzafarnagar,3,Tonnes,NR,Papaya,1000,1060,1020,Rs/Quintal
Pilibhit,8,Tonnes,NR,Papaya,1740,1770,1755,Rs/Quintal
Pukhrayan,7,Tonnes,NR,Papaya,1560,1760,1660,Rs/Quintal
Ruperdeeha,3,Tonnes,NR,Papaya,NR,1700,1600,Rs/Quintal
Shamli,20,Tonnes,NR,Papaya,950,1150,1050,Rs/Quintal
Shikohabad,15,Tonnes,NR,Papaya,1580,1620,1600,Rs/Quintal
Sikanderabad,1,Tonnes,NR,Papaya,800,1000,900,Rs/Quintal
Sirsaganj,2,Tonnes,NR,Papaya,1800,2000,1900,Rs/Quintal
Thanabhawan,0.2,Tonnes,NR,Papaya,800,1000,920,Rs/Quintal
Unnao,0.6,Tonnes,NR,Papaya,2000,2150,2100,Rs/Quintal
Varanasi(F&V),35,Tonnes,NR,Papaya,1875,1950,1900,Rs/Quintal
Uttrakhand,,,,,,,,
Kashipur,0.5,Tonnes,NR,Other,1400,1500,1450,Rs/Quintal
Manglaur,2.5,Tonnes,NR,Other,600,800,700,Rs/Quintal
Rishikesh,4.1,Tonnes,NR,Other,925,1265,1120,Rs/Quintal
Pear(Marasebu),,,,,,,,
Punjab,,,,,,,,
Ferozepur Cantt.,0.02,Tonnes,NR,Other,14038,14038,14038,Rs/Quintal
Pineapple,,,,,,,,
Goa,,,,,,,,
Mapusa,9.5,Tonnes,NR,Pine Apple,1200,1300,1250,Rs/Quintal
Haryana,,,,,,,,
Ladwa,0.2,Tonnes,NR,Pine Apple,2000,2200,2200,Rs/Quintal
Kerala,,,,,,,,
Kuruppanthura,4,Tonnes,NR,Pine Apple,1800,2600,2200,Rs/Quintal
Moovattupuzha,25,Tonnes,NR,Pine Apple,1950,2300,2050,Rs/Quintal
Nedumkandam,0.5,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Madhya Pradesh,,,,,,,,
Syopurkalan(F&V),0.4,Tonnes,NR,Pine Apple,3000,3100,3050,Rs/Quintal
Maharashtra,,,,,,,,
Pune,75,Tonnes,NR,Other,700,2000,2000,Rs/Quintal
Punjab,,,,,,,,
Ferozepur Cantt.,0.17,Tonnes,NR,Pine Apple,3500,3650,3600,Rs/Quintal
Sangrur,0.2,Tonnes,NR,Pine Apple,1500,1500,1500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),1.4,Tonnes,NR,Other,2500,3000,2800,Rs/Quintal
Alwar(FV),0.4,Tonnes,NR,Other,3400,4000,3700,Rs/Quintal
Sriganganagar(F&V),1,Tonnes,NR,Other,3000,3000,3000,Rs/Quintal
Pomegranate,,,,,,,,
Chandigarh,,,,,,,,
Chandigarh(Grain/Fruit),23.47,Tonnes,NR,Other,4000,7000,5500,Rs/Quintal
Gujarat,,,,,,,,
Gondal(Veg.market Gondal),9.39,Tonnes,NR,Pomogranate,1000,4000,2500,Rs/Quintal
Haryana,,,,,,,,
Barwala(Hisar),2,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Faridabad,9,Tonnes,NR,Other,3000,5000,4000,Rs/Quintal
Fatehabad,1.2,Tonnes,NR,Other,3500,4000,3500,Rs/Quintal
Gurgaon,4,Tonnes,NR,Other,7000,11000,9000,Rs/Quintal
Jind,1.9,Tonnes,NR,Other,3000,5500,4500,Rs/Quintal
Mohindergarh,2.3,Tonnes,NR,Pomogranate,4000,6000,6000,Rs/Quintal
Ratia,0.3,Tonnes,NR,Other,6000,6000,6000,Rs/Quintal
Shahabad,0.7,Tonnes,NR,Pomogranate,3500,4700,4000,Rs/Quintal
Thanesar,3,Tonnes,NR,Pomogranate,2000,4000,3000,Rs/Quintal
Uklana,0.2,Tonnes,NR,Pomogranate,4800,4800,4800,Rs/Quintal
Himachal Pradesh,,,,,,,,
Solan,0.3,Tonnes,NR,Other,5000,6000,5500,Rs/Quintal
Jammu and Kashmir,,,,,,,,
Batote,0.3,Tonnes,NR,Other,8200,8600,8400,Rs/Quintal
Madhya Pradesh,,,,,,,,
Harda(F&V),7,Tonnes,NR,Pomogranate,1500,2000,1700,Rs/Quintal
Syopurkalan(F&V),0.1,Tonnes,NR,Other,5000,5500,5250,Rs/Quintal
Maharashtra,,,,,,,,
Amrawati(Frui & Veg. Market),6,Tonnes,NR,Other,3000,4500,3750,Rs/Quintal
Aurangabad,2,Tonnes,NR,Other,500,4500,2500,Rs/Quintal
Karad,2,Tonnes,NR,Other,2300,2500,2500,Rs/Quintal
Rahata,12,Tonnes,NR,Other,250,7500,3000,Rs/Quintal
Punjab,,,,,,,,
Barnala,0.6,Tonnes,NR,Other,4000,5000,4500,Rs/Quintal
Ferozepur Cantt.,0.05,Tonnes,NR,Pomogranate,8500,8900,8800,Rs/Quintal
Guru Har Sahai,0.1,Tonnes,NR,Pomogranate,4000,5000,5000,Rs/Quintal
Malerkotla,1,Tonnes,NR,Other,3700,4500,4000,Rs/Quintal
Patti,1,Tonnes,NR,Other,5000,7000,6000,Rs/Quintal
Sangrur,1.1,Tonnes,NR,Pomogranate,3500,4000,4000,Rs/Quintal
Sunam,0.2,Tonnes,NR,Other,3000,4000,3500,Rs/Quintal
Rajasthan,,,,,,,,
Ajmer(F&V),9.3,Tonnes,NR,Other,3000,5500,4600,Rs/Quintal
Alwar(FV),2.6,Tonnes,NR,Other,5200,8000,6600,Rs/Quintal
